# V0=-20.0, s=0.5 
#  x1  x2  denmat
#   
   -5.000000E+00    -5.000000E+00     0.000000E+00
   -5.000000E+00    -4.950000E+00     1.271613E-36
   -5.000000E+00    -4.900000E+00     5.612847E-36
   -5.000000E+00    -4.850000E+00     1.479709E-35
   -5.000000E+00    -4.800000E+00     3.252153E-35
   -5.000000E+00    -4.750000E+00     6.581869E-35
   -5.000000E+00    -4.700000E+00     1.277176E-34
   -5.000000E+00    -4.650000E+00     2.421076E-34
   -5.000000E+00    -4.600000E+00     4.525565E-34
   -5.000000E+00    -4.550000E+00     8.381737E-34
   -5.000000E+00    -4.500000E+00     1.542038E-33
   -5.000000E+00    -4.450000E+00     2.821908E-33
   -5.000000E+00    -4.400000E+00     5.140383E-33
   -5.000000E+00    -4.350000E+00     9.324601E-33
   -5.000000E+00    -4.300000E+00     1.684800E-32
   -5.000000E+00    -4.250000E+00     3.032567E-32
   -5.000000E+00    -4.200000E+00     5.438157E-32
   -5.000000E+00    -4.150000E+00     9.716193E-32
   -5.000000E+00    -4.100000E+00     1.729662E-31
   -5.000000E+00    -4.050000E+00     3.068039E-31
   -5.000000E+00    -4.000000E+00     5.422597E-31
   -5.000000E+00    -3.950000E+00     9.550182E-31
   -5.000000E+00    -3.900000E+00     1.676039E-30
   -5.000000E+00    -3.850000E+00     2.931133E-30
   -5.000000E+00    -3.800000E+00     5.108297E-30
   -5.000000E+00    -3.750000E+00     8.871899E-30
   -5.000000E+00    -3.700000E+00     1.535563E-29
   -5.000000E+00    -3.650000E+00     2.648747E-29
   -5.000000E+00    -3.600000E+00     4.553510E-29
   -5.000000E+00    -3.550000E+00     7.801834E-29
   -5.000000E+00    -3.500000E+00     1.332304E-28
   -5.000000E+00    -3.450000E+00     2.267664E-28
   -5.000000E+00    -3.400000E+00     3.847113E-28
   -5.000000E+00    -3.350000E+00     6.505565E-28
   -5.000000E+00    -3.300000E+00     1.096584E-27
   -5.000000E+00    -3.250000E+00     1.842549E-27
   -5.000000E+00    -3.200000E+00     3.086243E-27
   -5.000000E+00    -3.150000E+00     5.153343E-27
   -5.000000E+00    -3.100000E+00     8.578468E-27
   -5.000000E+00    -3.050000E+00     1.423660E-26
   -5.000000E+00    -3.000000E+00     2.355553E-26
   -5.000000E+00    -2.950000E+00     3.885821E-26
   -5.000000E+00    -2.900000E+00     6.391298E-26
   -5.000000E+00    -2.850000E+00     1.048150E-25
   -5.000000E+00    -2.800000E+00     1.713940E-25
   -5.000000E+00    -2.750000E+00     2.794558E-25
   -5.000000E+00    -2.700000E+00     4.543385E-25
   -5.000000E+00    -2.650000E+00     7.365344E-25
   -5.000000E+00    -2.600000E+00     1.190543E-24
   -5.000000E+00    -2.550000E+00     1.918750E-24
   -5.000000E+00    -2.500000E+00     3.083063E-24
   -5.000000E+00    -2.450000E+00     4.938464E-24
   -5.000000E+00    -2.400000E+00     7.884639E-24
   -5.000000E+00    -2.350000E+00     1.254475E-23
   -5.000000E+00    -2.300000E+00     1.988433E-23
   -5.000000E+00    -2.250000E+00     3.138848E-23
   -5.000000E+00    -2.200000E+00     4.932122E-23
   -5.000000E+00    -2.150000E+00     7.709742E-23
   -5.000000E+00    -2.100000E+00     1.198003E-22
   -5.000000E+00    -2.050000E+00     1.848741E-22
   -5.000000E+00    -2.000000E+00     2.829973E-22
   -5.000000E+00    -1.950000E+00     4.290856E-22
   -5.000000E+00    -1.900000E+00     6.432501E-22
   -5.000000E+00    -1.850000E+00     9.513122E-22
   -5.000000E+00    -1.800000E+00     1.384108E-21
   -5.000000E+00    -1.750000E+00     1.974273E-21
   -5.000000E+00    -1.700000E+00     2.748540E-21
   -5.000000E+00    -1.650000E+00     3.713096E-21
   -5.000000E+00    -1.600000E+00     4.829926E-21
   -5.000000E+00    -1.550000E+00     5.984989E-21
   -5.000000E+00    -1.500000E+00     6.957675E-21
   -5.000000E+00    -1.450000E+00     7.420738E-21
   -5.000000E+00    -1.400000E+00     7.039375E-21
   -5.000000E+00    -1.350000E+00     5.808638E-21
   -5.000000E+00    -1.300000E+00     4.882336E-21
   -5.000000E+00    -1.250000E+00     8.310777E-21
   -5.000000E+00    -1.200000E+00     2.630892E-20
   -5.000000E+00    -1.150000E+00     8.087337E-20
