# V0=-20.0, s=0.5 
#  x1  x2  denmat
#   
   -5.000000E+00    -5.000000E+00     3.605992E-20
   -5.000000E+00    -4.950000E+00     3.795856E-20
   -5.000000E+00    -4.900000E+00     4.393672E-20
   -5.000000E+00    -4.850000E+00     5.457959E-20
   -5.000000E+00    -4.800000E+00     7.094904E-20
   -5.000000E+00    -4.750000E+00     9.467383E-20
   -5.000000E+00    -4.700000E+00     1.280976E-19
   -5.000000E+00    -4.650000E+00     1.744917E-19
   -5.000000E+00    -4.600000E+00     2.383465E-19
   -5.000000E+00    -4.550000E+00     3.257714E-19
   -5.000000E+00    -4.500000E+00     4.450337E-19
   -5.000000E+00    -4.450000E+00     6.072788E-19
   -5.000000E+00    -4.400000E+00     8.274926E-19
   -5.000000E+00    -4.350000E+00     1.125769E-18
   -5.000000E+00    -4.300000E+00     1.528997E-18
   -5.000000E+00    -4.250000E+00     2.073091E-18
   -5.000000E+00    -4.200000E+00     2.805931E-18
   -5.000000E+00    -4.150000E+00     3.791238E-18
   -5.000000E+00    -4.100000E+00     5.113655E-18
   -5.000000E+00    -4.050000E+00     6.885423E-18
   -5.000000E+00    -4.000000E+00     9.255111E-18
   -5.000000E+00    -3.950000E+00     1.241906E-17
   -5.000000E+00    -3.900000E+00     1.663628E-17
   -5.000000E+00    -3.850000E+00     2.224789E-17
   -5.000000E+00    -3.800000E+00     2.970238E-17
   -5.000000E+00    -3.750000E+00     3.958846E-17
   -5.000000E+00    -3.700000E+00     5.267758E-17
   -5.000000E+00    -3.650000E+00     6.997904E-17
   -5.000000E+00    -3.600000E+00     9.281120E-17
   -5.000000E+00    -3.550000E+00     1.228933E-16
   -5.000000E+00    -3.500000E+00     1.624640E-16
   -5.000000E+00    -3.450000E+00     2.144332E-16
   -5.000000E+00    -3.400000E+00     2.825781E-16
   -5.000000E+00    -3.350000E+00     3.717935E-16
   -5.000000E+00    -3.300000E+00     4.884128E-16
   -5.000000E+00    -3.250000E+00     6.406179E-16
   -5.000000E+00    -3.200000E+00     8.389623E-16
   -5.000000E+00    -3.150000E+00     1.097036E-15
   -5.000000E+00    -3.100000E+00     1.432313E-15
   -5.000000E+00    -3.050000E+00     1.867218E-15
   -5.000000E+00    -3.000000E+00     2.430482E-15
   -5.000000E+00    -2.950000E+00     3.158843E-15
   -5.000000E+00    -2.900000E+00     4.099175E-15
   -5.000000E+00    -2.850000E+00     5.311146E-15
   -5.000000E+00    -2.800000E+00     6.870498E-15
   -5.000000E+00    -2.750000E+00     8.873073E-15
   -5.000000E+00    -2.700000E+00     1.143968E-14
   -5.000000E+00    -2.650000E+00     1.472191E-14
   -5.000000E+00    -2.600000E+00     1.890888E-14
   -5.000000E+00    -2.550000E+00     2.423485E-14
   -5.000000E+00    -2.500000E+00     3.098741E-14
   -5.000000E+00    -2.450000E+00     3.951558E-14
   -5.000000E+00    -2.400000E+00     5.023659E-14
   -5.000000E+00    -2.350000E+00     6.363917E-14
   -5.000000E+00    -2.300000E+00     8.028003E-14
   -5.000000E+00    -2.250000E+00     1.007679E-13
   -5.000000E+00    -2.200000E+00     1.257271E-13
   -5.000000E+00    -2.150000E+00     1.557272E-13
   -5.000000E+00    -2.100000E+00     1.911630E-13
   -5.000000E+00    -2.050000E+00     2.320569E-13
   -5.000000E+00    -2.000000E+00     2.777507E-13
   -5.000000E+00    -1.950000E+00     3.264406E-13
   -5.000000E+00    -1.900000E+00     3.744949E-13
   -5.000000E+00    -1.850000E+00     4.154814E-13
   -5.000000E+00    -1.800000E+00     4.388180E-13
   -5.000000E+00    -1.750000E+00     4.279508E-13
   -5.000000E+00    -1.700000E+00     3.579677E-13
   -5.000000E+00    -1.650000E+00     1.925722E-13
   -5.000000E+00    -1.600000E+00    -1.196070E-13
   -5.000000E+00    -1.550000E+00    -6.493089E-13
   -5.000000E+00    -1.500000E+00    -1.491330E-12
   -5.000000E+00    -1.450000E+00    -2.769201E-12
   -5.000000E+00    -1.400000E+00    -4.639158E-12
   -5.000000E+00    -1.350000E+00    -7.292398E-12
   -5.000000E+00    -1.300000E+00    -1.095421E-11
   -5.000000E+00    -1.250000E+00    -1.587829E-11
   -5.000000E+00    -1.200000E+00    -2.233425E-11
   -5.000000E+00    -1.150000E+00    -3.058657E-11
   -5.000000E+00    -1.100000E+00    -4.086332E-11
   -5.000000E+00    -1.050000E+00    -5.331454E-11
   -5.000000E+00    -1.000000E+00    -6.796122E-11
   -5.000000E+00    -9.500000E-01    -8.463858E-11
   -5.000000E+00    -9.000000E-01    -1.029399E-10
   -5.000000E+00    -8.500000E-01    -1.221700E-10
   -5.000000E+00    -8.000000E-01    -1.413199E-10
   -5.000000E+00    -7.500000E-01    -1.590746E-10
   -5.000000E+00    -7.000000E-01    -1.738658E-10
   -5.000000E+00    -6.500000E-01    -1.839763E-10
   -5.000000E+00    -6.000000E-01    -1.876965E-10
   -5.000000E+00    -5.500000E-01    -1.835247E-10
   -5.000000E+00    -5.000000E-01    -1.703906E-10
   -5.000000E+00    -4.500000E-01    -1.478744E-10
   -5.000000E+00    -4.000000E-01    -1.163852E-10
   -5.000000E+00    -3.500000E-01    -7.726195E-11
   -5.000000E+00    -3.000000E-01    -3.276762E-11
   -5.000000E+00    -2.500000E-01     1.404257E-11
   -5.000000E+00    -2.000000E-01     5.957587E-11
   -5.000000E+00    -1.500000E-01     1.000578E-10
   -5.000000E+00    -1.000000E-01     1.319455E-10
   -5.000000E+00    -5.000000E-02     1.523424E-10
   -5.000000E+00     0.000000E+00     1.593514E-10
   -5.000000E+00     5.000000E-02     1.523131E-10
   -5.000000E+00     1.000000E-01     1.318888E-10
   -5.000000E+00     1.500000E-01     9.997723E-11
