# V0=-20.0, s=0.5 
#  x1  x2  denmat
#   
   -5.000000E+00    -5.000000E+00     1.595356E-16
   -5.000000E+00    -4.950000E+00     1.669103E-16
   -5.000000E+00    -4.900000E+00     1.895510E-16
   -5.000000E+00    -4.850000E+00     2.292815E-16
   -5.000000E+00    -4.800000E+00     2.894011E-16
   -5.000000E+00    -4.750000E+00     3.748983E-16
   -5.000000E+00    -4.700000E+00     4.928163E-16
   -5.000000E+00    -4.650000E+00     6.527606E-16
   -5.000000E+00    -4.600000E+00     8.675974E-16
   -5.000000E+00    -4.550000E+00     1.154376E-15
   -5.000000E+00    -4.500000E+00     1.535538E-15
   -5.000000E+00    -4.450000E+00     2.040489E-15
   -5.000000E+00    -4.400000E+00     2.707624E-15
   -5.000000E+00    -4.350000E+00     3.586936E-15
   -5.000000E+00    -4.300000E+00     4.743361E-15
   -5.000000E+00    -4.250000E+00     6.261049E-15
   -5.000000E+00    -4.200000E+00     8.248820E-15
   -5.000000E+00    -4.150000E+00     1.084710E-14
   -5.000000E+00    -4.100000E+00     1.423676E-14
   -5.000000E+00    -4.050000E+00     1.865023E-14
   -5.000000E+00    -4.000000E+00     2.438570E-14
   -5.000000E+00    -3.950000E+00     3.182492E-14
   -5.000000E+00    -3.900000E+00     4.145567E-14
   -5.000000E+00    -3.850000E+00     5.390007E-14
   -5.000000E+00    -3.800000E+00     6.994994E-14
   -5.000000E+00    -3.750000E+00     9.061135E-14
   -5.000000E+00    -3.700000E+00     1.171601E-13
   -5.000000E+00    -3.650000E+00     1.512108E-13
   -5.000000E+00    -3.600000E+00     1.948037E-13
   -5.000000E+00    -3.550000E+00     2.505115E-13
   -5.000000E+00    -3.500000E+00     3.215726E-13
   -5.000000E+00    -3.450000E+00     4.120562E-13
   -5.000000E+00    -3.400000E+00     5.270662E-13
   -5.000000E+00    -3.350000E+00     6.729929E-13
   -5.000000E+00    -3.300000E+00     8.578232E-13
   -5.000000E+00    -3.250000E+00     1.091522E-12
   -5.000000E+00    -3.200000E+00     1.386503E-12
   -5.000000E+00    -3.150000E+00     1.758198E-12
   -5.000000E+00    -3.100000E+00     2.225766E-12
   -5.000000E+00    -3.050000E+00     2.812951E-12
   -5.000000E+00    -3.000000E+00     3.549130E-12
   -5.000000E+00    -2.950000E+00     4.470588E-12
   -5.000000E+00    -2.900000E+00     5.622081E-12
   -5.000000E+00    -2.850000E+00     7.058711E-12
   -5.000000E+00    -2.800000E+00     8.848228E-12
   -5.000000E+00    -2.750000E+00     1.107379E-11
   -5.000000E+00    -2.700000E+00     1.383733E-11
   -5.000000E+00    -2.650000E+00     1.726357E-11
   -5.000000E+00    -2.600000E+00     2.150495E-11
   -5.000000E+00    -2.550000E+00     2.674742E-11
   -5.000000E+00    -2.500000E+00     3.321755E-11
   -5.000000E+00    -2.450000E+00     4.119095E-11
   -5.000000E+00    -2.400000E+00     5.100233E-11
   -5.000000E+00    -2.350000E+00     6.305757E-11
   -5.000000E+00    -2.300000E+00     7.784801E-11
   -5.000000E+00    -2.250000E+00     9.596738E-11
   -5.000000E+00    -2.200000E+00     1.181317E-10
   -5.000000E+00    -2.150000E+00     1.452027E-10
   -5.000000E+00    -2.100000E+00     1.782149E-10
   -5.000000E+00    -2.050000E+00     2.184067E-10
   -5.000000E+00    -2.000000E+00     2.672561E-10
   -5.000000E+00    -1.950000E+00     3.265200E-10
   -5.000000E+00    -1.900000E+00     3.982772E-10
   -5.000000E+00    -1.850000E+00     4.849747E-10
   -5.000000E+00    -1.800000E+00     5.894731E-10
   -5.000000E+00    -1.750000E+00     7.150899E-10
   -5.000000E+00    -1.700000E+00     8.656347E-10
   -5.000000E+00    -1.650000E+00     1.045429E-09
   -5.000000E+00    -1.600000E+00     1.259300E-09
   -5.000000E+00    -1.550000E+00     1.512538E-09
   -5.000000E+00    -1.500000E+00     1.810793E-09
   -5.000000E+00    -1.450000E+00     2.159904E-09
   -5.000000E+00    -1.400000E+00     2.565618E-09
   -5.000000E+00    -1.350000E+00     3.033198E-09
   -5.000000E+00    -1.300000E+00     3.566879E-09
   -5.000000E+00    -1.250000E+00     4.169161E-09
   -5.000000E+00    -1.200000E+00     4.839947E-09
   -5.000000E+00    -1.150000E+00     5.575525E-09
   -5.000000E+00    -1.100000E+00     6.367452E-09
   -5.000000E+00    -1.050000E+00     7.201424E-09
   -5.000000E+00    -1.000000E+00     8.056245E-09
   -5.000000E+00    -9.500000E-01     8.903079E-09
   -5.000000E+00    -9.000000E-01     9.705180E-09
   -5.000000E+00    -8.500000E-01     1.041834E-08
   -5.000000E+00    -8.000000E-01     1.099223E-08
   -5.000000E+00    -7.500000E-01     1.137288E-08
   -5.000000E+00    -7.000000E-01     1.150623E-08
   -5.000000E+00    -6.500000E-01     1.134281E-08
   -5.000000E+00    -6.000000E-01     1.084317E-08
   -5.000000E+00    -5.500000E-01     9.983660E-09
   -5.000000E+00    -5.000000E-01     8.761833E-09
   -5.000000E+00    -4.500000E-01     7.200804E-09
   -5.000000E+00    -4.000000E-01     5.351676E-09
   -5.000000E+00    -3.500000E-01     3.293410E-09
   -5.000000E+00    -3.000000E-01     1.129680E-09
   -5.000000E+00    -2.500000E-01    -1.017346E-09
   -5.000000E+00    -2.000000E-01    -3.015961E-09
   -5.000000E+00    -1.500000E-01    -4.735800E-09
   -5.000000E+00    -1.000000E-01    -6.059517E-09
   -5.000000E+00    -5.000000E-02    -6.893875E-09
   -5.000000E+00     0.000000E+00    -7.178901E-09
   -5.000000E+00     5.000000E-02    -6.893902E-09
   -5.000000E+00     1.000000E-01    -6.059568E-09
   -5.000000E+00     1.500000E-01    -4.735874E-09
   -5.000000E+00     2.000000E-01    -3.016054E-09
   -5.000000E+00     2.500000E-01    -1.017453E-09
   -5.000000E+00     3.000000E-01     1.129564E-09
   -5.000000E+00     3.500000E-01     3.293289E-09
   -5.000000E+00     4.000000E-01     5.351556E-09
   -5.000000E+00     4.500000E-01     7.200688E-09
   -5.000000E+00     5.000000E-01     8.761724E-09
   -5.000000E+00     5.500000E-01     9.983561E-09
   -5.000000E+00     6.000000E-01     1.084309E-08
   -5.000000E+00     6.500000E-01     1.134274E-08
   -5.000000E+00     7.000000E-01     1.150617E-08
   -5.000000E+00     7.500000E-01     1.137283E-08
   -5.000000E+00     8.000000E-01     1.099219E-08
   -5.000000E+00     8.500000E-01     1.041831E-08
   -5.000000E+00     9.000000E-01     9.705155E-09
   -5.000000E+00     9.500000E-01     8.903060E-09
   -5.000000E+00     1.000000E+00     8.056232E-09
   -5.000000E+00     1.050000E+00     7.201415E-09
   -5.000000E+00     1.100000E+00     6.367446E-09
   -5.000000E+00     1.150000E+00     5.575521E-09
   -5.000000E+00     1.200000E+00     4.839945E-09
   -5.000000E+00     1.250000E+00     4.169160E-09
   -5.000000E+00     1.300000E+00     3.566879E-09
   -5.000000E+00     1.350000E+00     3.033199E-09
   -5.000000E+00     1.400000E+00     2.565619E-09
   -5.000000E+00     1.450000E+00     2.159905E-09
   -5.000000E+00     1.500000E+00     1.810794E-09
   -5.000000E+00     1.550000E+00     1.512539E-09
   -5.000000E+00     1.600000E+00     1.259301E-09
   -5.000000E+00     1.650000E+00     1.045430E-09
   -5.000000E+00     1.700000E+00     8.656353E-10
   -5.000000E+00     1.750000E+00     7.150904E-10
   -5.000000E+00     1.800000E+00     5.894735E-10
   -5.000000E+00     1.850000E+00     4.849751E-10
   -5.000000E+00     1.900000E+00     3.982775E-10
   -5.000000E+00     1.950000E+00     3.265202E-10
   -5.000000E+00     2.000000E+00     2.672563E-10
   -5.000000E+00     2.050000E+00     2.184069E-10
   -5.000000E+00     2.100000E+00     1.782150E-10
   -5.000000E+00     2.150000E+00     1.452028E-10
   -5.000000E+00     2.200000E+00     1.181318E-10
