# V0=-10.0, s=0.5 
#  x1  x2  denmat
#   
   -5.000000E+00    -5.000000E+00     4.616617E-11
   -5.000000E+00    -4.950000E+00     4.761879E-11
   -5.000000E+00    -4.900000E+00     5.202128E-11
   -5.000000E+00    -4.850000E+00     5.957915E-11
   -5.000000E+00    -4.800000E+00     7.067776E-11
   -5.000000E+00    -4.750000E+00     8.588982E-11
   -5.000000E+00    -4.700000E+00     1.059971E-10
   -5.000000E+00    -4.650000E+00     1.320188E-10
   -5.000000E+00    -4.600000E+00     1.652513E-10
   -5.000000E+00    -4.550000E+00     2.073167E-10
   -5.000000E+00    -4.500000E+00     2.602244E-10
   -5.000000E+00    -4.450000E+00     3.264446E-10
   -5.000000E+00    -4.400000E+00     4.089968E-10
   -5.000000E+00    -4.350000E+00     5.115553E-10
   -5.000000E+00    -4.300000E+00     6.385733E-10
   -5.000000E+00    -4.250000E+00     7.954284E-10
   -5.000000E+00    -4.200000E+00     9.885940E-10
   -5.000000E+00    -4.150000E+00     1.225836E-09
   -5.000000E+00    -4.100000E+00     1.516445E-09
   -5.000000E+00    -4.050000E+00     1.871499E-09
   -5.000000E+00    -4.000000E+00     2.304168E-09
   -5.000000E+00    -3.950000E+00     2.830062E-09
   -5.000000E+00    -3.900000E+00     3.467632E-09
   -5.000000E+00    -3.850000E+00     4.238614E-09
   -5.000000E+00    -3.800000E+00     5.168541E-09
   -5.000000E+00    -3.750000E+00     6.287317E-09
   -5.000000E+00    -3.700000E+00     7.629855E-09
   -5.000000E+00    -3.650000E+00     9.236794E-09
   -5.000000E+00    -3.600000E+00     1.115529E-08
   -5.000000E+00    -3.550000E+00     1.343990E-08
   -5.000000E+00    -3.500000E+00     1.615354E-08
   -5.000000E+00    -3.450000E+00     1.936853E-08
   -5.000000E+00    -3.400000E+00     2.316776E-08
   -5.000000E+00    -3.350000E+00     2.764590E-08
   -5.000000E+00    -3.300000E+00     3.291076E-08
   -5.000000E+00    -3.250000E+00     3.908469E-08
   -5.000000E+00    -3.200000E+00     4.630611E-08
   -5.000000E+00    -3.150000E+00     5.473105E-08
   -5.000000E+00    -3.100000E+00     6.453486E-08
   -5.000000E+00    -3.050000E+00     7.591392E-08
   -5.000000E+00    -3.000000E+00     8.908733E-08
   -5.000000E+00    -2.950000E+00     1.042988E-07
   -5.000000E+00    -2.900000E+00     1.218183E-07
   -5.000000E+00    -2.850000E+00     1.419438E-07
   -5.000000E+00    -2.800000E+00     1.650032E-07
   -5.000000E+00    -2.750000E+00     1.913554E-07
   -5.000000E+00    -2.700000E+00     2.213921E-07
   -5.000000E+00    -2.650000E+00     2.555388E-07
   -5.000000E+00    -2.600000E+00     2.942553E-07
   -5.000000E+00    -2.550000E+00     3.380367E-07
   -5.000000E+00    -2.500000E+00     3.874126E-07
   -5.000000E+00    -2.450000E+00     4.429464E-07
   -5.000000E+00    -2.400000E+00     5.052338E-07
   -5.000000E+00    -2.350000E+00     5.748995E-07
   -5.000000E+00    -2.300000E+00     6.525928E-07
   -5.000000E+00    -2.250000E+00     7.389818E-07
   -5.000000E+00    -2.200000E+00     8.347447E-07
   -5.000000E+00    -2.150000E+00     9.405588E-07
   -5.000000E+00    -2.100000E+00     1.057086E-06
   -5.000000E+00    -2.050000E+00     1.184955E-06
   -5.000000E+00    -2.000000E+00     1.324737E-06
   -5.000000E+00    -1.950000E+00     1.476919E-06
   -5.000000E+00    -1.900000E+00     1.641869E-06
   -5.000000E+00    -1.850000E+00     1.819791E-06
   -5.000000E+00    -1.800000E+00     2.010683E-06
   -5.000000E+00    -1.750000E+00     2.214275E-06
   -5.000000E+00    -1.700000E+00     2.429971E-06
   -5.000000E+00    -1.650000E+00     2.656776E-06
   -5.000000E+00    -1.600000E+00     2.893225E-06
   -5.000000E+00    -1.550000E+00     3.137309E-06
   -5.000000E+00    -1.500000E+00     3.386405E-06
   -5.000000E+00    -1.450000E+00     3.637207E-06
   -5.000000E+00    -1.400000E+00     3.885682E-06
   -5.000000E+00    -1.350000E+00     4.127039E-06
   -5.000000E+00    -1.300000E+00     4.355733E-06
   -5.000000E+00    -1.250000E+00     4.565504E-06
   -5.000000E+00    -1.200000E+00     4.749461E-06
   -5.000000E+00    -1.150000E+00     4.900224E-06
   -5.000000E+00    -1.100000E+00     5.010118E-06
   -5.000000E+00    -1.050000E+00     5.071422E-06
   -5.000000E+00    -1.000000E+00     5.076685E-06
   -5.000000E+00    -9.500000E-01     5.019077E-06
   -5.000000E+00    -9.000000E-01     4.892782E-06
   -5.000000E+00    -8.500000E-01     4.693409E-06
   -5.000000E+00    -8.000000E-01     4.418397E-06
   -5.000000E+00    -7.500000E-01     4.067395E-06
   -5.000000E+00    -7.000000E-01     3.642580E-06
   -5.000000E+00    -6.500000E-01     3.148891E-06
   -5.000000E+00    -6.000000E-01     2.594158E-06
   -5.000000E+00    -5.500000E-01     1.989086E-06
   -5.000000E+00    -5.000000E-01     1.347102E-06
   -5.000000E+00    -4.500000E-01     6.840305E-07
   -5.000000E+00    -4.000000E-01     1.762903E-08
   -5.000000E+00    -3.500000E-01    -6.330317E-07
   -5.000000E+00    -3.000000E-01    -1.248298E-06
   -5.000000E+00    -2.500000E-01    -1.808749E-06
   -5.000000E+00    -2.000000E-01    -2.296051E-06
   -5.000000E+00    -1.500000E-01    -2.693802E-06
   -5.000000E+00    -1.000000E-01    -2.988316E-06
   -5.000000E+00    -5.000000E-02    -3.169296E-06
   -5.000000E+00     0.000000E+00    -3.230346E-06
   -5.000000E+00     5.000000E-02    -3.169296E-06
   -5.000000E+00     1.000000E-01    -2.988316E-06
   -5.000000E+00     1.500000E-01    -2.693802E-06
   -5.000000E+00     2.000000E-01    -2.296051E-06
