# V0=20.0, s=0.5 
#  x1  x2  denmat
#   
   -5.000000E+00    -5.000000E+00     0.000000E+00
   -5.000000E+00    -4.950000E+00     4.224028E-12
   -5.000000E+00    -4.900000E+00     1.751800E-11
   -5.000000E+00    -4.850000E+00     4.178501E-11
   -5.000000E+00    -4.800000E+00     8.036509E-11
   -5.000000E+00    -4.750000E+00     1.383530E-10
   -5.000000E+00    -4.700000E+00     2.230901E-10
   -5.000000E+00    -4.650000E+00     3.448568E-10
   -5.000000E+00    -4.600000E+00     5.178040E-10
   -5.000000E+00    -4.550000E+00     7.611727E-10
   -5.000000E+00    -4.500000E+00     1.100862E-09
   -5.000000E+00    -4.450000E+00     1.571418E-09
   -5.000000E+00    -4.400000E+00     2.218519E-09
   -5.000000E+00    -4.350000E+00     3.102041E-09
   -5.000000E+00    -4.300000E+00     4.299794E-09
   -5.000000E+00    -4.250000E+00     5.911996E-09
   -5.000000E+00    -4.200000E+00     8.066571E-09
   -5.000000E+00    -4.150000E+00     1.092529E-08
   -5.000000E+00    -4.100000E+00     1.469077E-08
   -5.000000E+00    -4.050000E+00     1.961429E-08
   -5.000000E+00    -4.000000E+00     2.600429E-08
   -5.000000E+00    -3.950000E+00     3.423528E-08
   -5.000000E+00    -3.900000E+00     4.475690E-08
   -5.000000E+00    -3.850000E+00     5.810256E-08
   -5.000000E+00    -3.800000E+00     7.489703E-08
   -5.000000E+00    -3.750000E+00     9.586220E-08
   -5.000000E+00    -3.700000E+00     1.218198E-07
   -5.000000E+00    -3.650000E+00     1.536900E-07
   -5.000000E+00    -3.600000E+00     1.924848E-07
   -5.000000E+00    -3.550000E+00     2.392940E-07
   -5.000000E+00    -3.500000E+00     2.952634E-07
   -5.000000E+00    -3.450000E+00     3.615621E-07
   -5.000000E+00    -3.400000E+00     4.393406E-07
   -5.000000E+00    -3.350000E+00     5.296755E-07
   -5.000000E+00    -3.300000E+00     6.335034E-07
   -5.000000E+00    -3.250000E+00     7.515439E-07
   -5.000000E+00    -3.200000E+00     8.842131E-07
   -5.000000E+00    -3.150000E+00     1.031531E-06
   -5.000000E+00    -3.100000E+00     1.193028E-06
   -5.000000E+00    -3.050000E+00     1.367654E-06
   -5.000000E+00    -3.000000E+00     1.553700E-06
   -5.000000E+00    -2.950000E+00     1.748744E-06
   -5.000000E+00    -2.900000E+00     1.949615E-06
   -5.000000E+00    -2.850000E+00     2.152405E-06
   -5.000000E+00    -2.800000E+00     2.352525E-06
   -5.000000E+00    -2.750000E+00     2.544813E-06
   -5.000000E+00    -2.700000E+00     2.723694E-06
   -5.000000E+00    -2.650000E+00     2.883404E-06
   -5.000000E+00    -2.600000E+00     3.018259E-06
   -5.000000E+00    -2.550000E+00     3.122957E-06
   -5.000000E+00    -2.500000E+00     3.192917E-06
   -5.000000E+00    -2.450000E+00     3.224593E-06
   -5.000000E+00    -2.400000E+00     3.215782E-06
   -5.000000E+00    -2.350000E+00     3.165856E-06
   -5.000000E+00    -2.300000E+00     3.075925E-06
   -5.000000E+00    -2.250000E+00     2.948887E-06
   -5.000000E+00    -2.200000E+00     2.789365E-06
   -5.000000E+00    -2.150000E+00     2.603525E-06
   -5.000000E+00    -2.100000E+00     2.398797E-06
   -5.000000E+00    -2.050000E+00     2.183514E-06
   -5.000000E+00    -2.000000E+00     1.966524E-06
   -5.000000E+00    -1.950000E+00     1.756799E-06
   -5.000000E+00    -1.900000E+00     1.563111E-06
   -5.000000E+00    -1.850000E+00     1.393784E-06
   -5.000000E+00    -1.800000E+00     1.256556E-06
   -5.000000E+00    -1.750000E+00     1.158544E-06
   -5.000000E+00    -1.700000E+00     1.106282E-06
   -5.000000E+00    -1.650000E+00     1.105783E-06
   -5.000000E+00    -1.600000E+00     1.162566E-06
   -5.000000E+00    -1.550000E+00     1.281581E-06
   -5.000000E+00    -1.500000E+00     1.466978E-06
   -5.000000E+00    -1.450000E+00     1.721704E-06
   -5.000000E+00    -1.400000E+00     2.046916E-06
   -5.000000E+00    -1.350000E+00     2.441292E-06
   -5.000000E+00    -1.300000E+00     2.900304E-06
   -5.000000E+00    -1.250000E+00     3.415585E-06
   -5.000000E+00    -1.200000E+00     3.974523E-06
   -5.000000E+00    -1.150000E+00     4.560202E-06
   -5.000000E+00    -1.100000E+00     5.151779E-06
   -5.000000E+00    -1.050000E+00     5.725344E-06
   -5.000000E+00    -1.000000E+00     6.255233E-06
   -5.000000E+00    -9.500000E-01     6.715710E-06
   -5.000000E+00    -9.000000E-01     7.082861E-06
   -5.000000E+00    -8.500000E-01     7.336519E-06
   -5.000000E+00    -8.000000E-01     7.461992E-06
   -5.000000E+00    -7.500000E-01     7.451399E-06
   -5.000000E+00    -7.000000E-01     7.304454E-06
   -5.000000E+00    -6.500000E-01     7.028584E-06
   -5.000000E+00    -6.000000E-01     6.638376E-06
   -5.000000E+00    -5.500000E-01     6.154402E-06
   -5.000000E+00    -5.000000E-01     5.601577E-06
   -5.000000E+00    -4.500000E-01     5.007243E-06
   -5.000000E+00    -4.000000E-01     4.399209E-06
   -5.000000E+00    -3.500000E-01     3.803972E-06
   -5.000000E+00    -3.000000E-01     3.245305E-06
   -5.000000E+00    -2.500000E-01     2.743322E-06
   -5.000000E+00    -2.000000E-01     2.314070E-06
   -5.000000E+00    -1.500000E-01     1.969577E-06
   -5.000000E+00    -1.000000E-01     1.718264E-06
   -5.000000E+00    -5.000000E-02     1.565521E-06
   -5.000000E+00     0.000000E+00     1.514300E-06
   -5.000000E+00     5.000000E-02     1.565530E-06
   -5.000000E+00     1.000000E-01     1.718282E-06
   -5.000000E+00     1.500000E-01     1.969605E-06
   -5.000000E+00     2.000000E-01     2.314107E-06
   -5.000000E+00     2.500000E-01     2.743369E-06
   -5.000000E+00     3.000000E-01     3.245361E-06
   -5.000000E+00     3.500000E-01     3.804037E-06
   -5.000000E+00     4.000000E-01     4.399282E-06
   -5.000000E+00     4.500000E-01     5.007323E-06
   -5.000000E+00     5.000000E-01     5.601663E-06
   -5.000000E+00     5.500000E-01     6.154492E-06
   -5.000000E+00     6.000000E-01     6.638468E-06
