-2.000000000000000000e+01 9.996986470756238363e-01 9.975557141325765986e-01 9.941726530845942378e-01 9.525288210323217264e-01 9.508345345151180128e-01 4.986400486015736544e-02 4.825909396886808589e-02 5.060815310835130830e-03 1.756144677722760138e-03 2.243557178380323994e-04 3.753639744023446498e-05 5.006917683616886641e-06 1.856931398347813044e-06 5.293241399162974356e-07 2.860536649767885485e-07
-1.900000000000000000e+01 9.997097065919141601e-01 9.975886409046114123e-01 9.947185914296061693e-01 9.535683458003817448e-01 9.521323688161578147e-01 4.866855072911234481e-02 4.730103763457397387e-02 4.450767988679233539e-03 1.619760390534826736e-03 2.014999404724440659e-04 3.386561125677268460e-05 4.429420330693060304e-06 1.715398193208172565e-06 4.642694444133732630e-07 2.550747151247361608e-07
-1.800000000000000000e+01 9.997238197098734513e-01 9.975986551491077270e-01 9.952496582440456541e-01 9.546314156769166726e-01 9.534600291762664881e-01 4.745645345460758335e-02 4.633274557550460387e-02 3.839353382257833236e-03 1.491966830202473343e-03 1.792758821501398085e-04 3.052089264566415153e-05 3.888446931122015942e-06 1.589510875776450269e-06 4.026425830792325840e-07 2.254260137569384108e-07
-1.700000000000000000e+01 9.997435754031753774e-01 9.975813238677796457e-01 9.957493134080961372e-01 9.557139554060268827e-01 9.548082153538917094e-01 4.623778701867438390e-02 4.536001982754285511e-02 3.238850747944684201e-03 1.376406436857939954e-03 1.575865971987850311e-04 2.756013699251377559e-05 3.386463993427490577e-06 1.477726835259931851e-06 3.447593452366050263e-07 1.968456475365346020e-07
-1.600000000000000000e+01 9.997723726004139611e-01 9.975324695332278280e-01 9.961956550067738725e-01 9.568126967553057804e-01 9.561656878540085724e-01 4.502351734779384135e-02 4.438712414856681165e-02 2.666878617402011157e-03 1.277726960998360611e-03 1.360531561265304796e-04 2.505658622930145634e-05 2.924707662547991543e-06 1.376647374096602399e-06 2.908990043494531082e-07 1.691791236415567355e-07
-1.500000000000000000e+01 9.998133763023265841e-01 9.974492100656188187e-01 9.965621631427483695e-01 9.579285351038067109e-01 9.575217685087064057e-01 4.382196158563515798e-02 4.341235655637942781e-02 2.147801608299795915e-03 1.201751243592785734e-03 1.138020914984059172e-04 2.310817696431130406e-05 2.501079195419962421e-06 1.280778637516462025e-06 2.412889966792993236e-07 1.424675854169790790e-07
-1.400000000000000000e+01 9.998665961278834224e-01 9.973317906209213657e-01 9.968215172781285105e-01 9.590737550081631646e-01 9.588728098869268024e-01 4.263064101337134260e-02 4.241902102236877470e-02 1.713472642005295235e-03 1.155526551660946777e-03 8.941696005562131818e-05 2.185266928567323902e-05 2.103859235825362375e-06 1.183323635392512356e-06 1.960533461418468900e-07 1.169830101459803375e-07
-1.300000000000000000e+01 9.999247361488806662e-01 9.971863999643180154e-01 9.969531158196482945e-01 9.602858415838654293e-01 9.602358512506832255e-01 4.142022894204886591e-02 4.135900842063951199e-02 1.401141868089121915e-03 1.147017378929483236e-03 6.215154807710988232e-05 2.148817745444365479e-05 1.691847415554849983e-06 1.079002305167460277e-06 1.548444207317623196e-07 9.320321985654067158e-08
-1.200000000000000000e+01 9.999722777012078900e-01 9.970287148586739479e-01 9.969515371453265828e-01 9.616726357310017015e-01 9.616500348698131528e-01 4.012738909495822126e-02 4.010785215514758167e-02 1.244966902540196570e-03 1.183953012209480998e-03 3.604331132380901793e-05 2.229182383001045324e-05 1.148937335510887218e-06 9.690319125846633170e-07 1.136720743333046498e-07 7.175263964594062352e-08
-1.100000000000000000e+01 9.999922452546530227e-01 9.968868385323668146e-01 9.968326833489068450e-01 9.633266182917711307e-01 9.633216517665228462e-01 3.853397811414949192e-02 3.852380289352452802e-02 1.270981074360192069e-03 1.263325335864224274e-03 2.461702454668586952e-05 2.173975102717129983e-05 8.652555853472245659e-07 5.576515820090601708e-07 5.330190425388443340e-08 4.240325625719938537e-08
-1.000000000000000000e+01 9.999768583500371344e-01 9.968008063277619124e-01 9.966395490781315702e-01 9.655607871882113669e-01 9.654178232648078506e-01 3.639576077075996896e-02 3.629766319373069206e-02 1.450540709787160199e-03 1.404143478454471846e-03 2.883343812475325682e-05 2.546864224662103579e-05 9.041251988670571053e-07 7.879505413397065491e-07 3.838249946444240846e-08 3.509970101993325012e-08
-9.000000000000000000e+00 9.999329669303592683e-01 9.968153531383460164e-01 9.964480612768175094e-01 9.686276605594725808e-01 9.682517651420420313e-01 3.340306234603541286e-02 3.311413796866420622e-02 1.762928313521098167e-03 1.562919665153131863e-03 4.359060392803620952e-05 3.515380064902036324e-05 1.577194388183173296e-06 7.566954942258486886e-07 3.919850622575752803e-08 2.716663701277883975e-08
-8.000000000000000000e+00 9.998785239695741067e-01 9.969654559789132842e-01 9.963610541021225009e-01 9.726782580878094997e-01 9.720267043480684821e-01 2.934192960840493331e-02 2.882846127192817409e-02 2.101142668108085636e-03 1.704201622001022759e-03 6.804155690602819116e-05 4.330113753775041913e-05 2.090793049635198099e-06 7.806549772297719217e-07 3.483003105634894771e-08 1.937058446901208060e-08
-7.000000000000000000e+00 9.998336737996408319e-01 9.972606036573692379e-01 9.964765428813687764e-01 9.775628140770945551e-01 9.766746273422463043e-01 2.432554617775415165e-02 2.362360797541365742e-02 2.327421168882245952e-03 1.767601285606851041e-03 9.200649559382106750e-05 5.209571269712824393e-05 2.561180291919462641e-06 8.522756919646701456e-07 3.161905553350704473e-08 1.435130342255575420e-08
-6.000000000000000000e+00 9.998123261158468056e-01 9.976787021455449933e-01 9.968411177949642044e-01 9.828162323997294836e-01 9.818098006354801788e-01 1.881920313167440018e-02 1.802610561087873361e-02 2.325170631612106034e-03 1.698097737906056112e-03 1.100195324353951351e-04 5.927311732018533864e-05 2.965640373682752021e-06 9.441065023607605088e-07 3.010406729103663057e-08 1.129565528276872769e-08
-5.000000000000000000e+00 9.998184799529675759e-01 9.981750681333736441e-01 9.974241082852584039e-01 9.878616134655827663e-01 9.868941799118390312e-01 1.343557233089387806e-02 1.267448013698171082e-02 2.057916857097825784e-03 1.475575550124169763e-03 1.168890564800282943e-04 6.189519306799761366e-05 3.173021443727570716e-06 1.009731225264330527e-06 2.900541185812944214e-08 9.368257958924994506e-09
-4.000000000000000000e+00 9.998479153273314157e-01 9.986974279566915857e-01 9.981320745567522357e-01 9.922404006442304691e-01 9.914518985071701929e-01 8.684582113948891707e-03 8.062993564211024325e-03 1.583072290143597337e-03 1.129548394046809689e-03 1.086343843743353021e-04 5.739400061078087545e-05 3.031887605127246762e-06 9.918871145608550671e-07 2.668447512941663054e-08 7.801272645434363274e-09
-3.000000000000000000e+00 9.998921412398694697e-01 9.991935299649097324e-01 9.988454402326343295e-01 9.956950029951995296e-01 9.951652940412720749e-01 4.873542923793948260e-03 4.453631192251236194e-03 1.019233775934347839e-03 7.292444888434792454e-04 8.467047482283773308e-05 4.493807209590219446e-05 2.461104532797953275e-06 8.417273238931789160e-07 2.176774651710945047e-08 5.998778790170521243e-09
-2.000000000000000000e+00 9.999409071562352924e-01 9.996106677311848987e-01 9.994503085099918360e-01 9.981295024824399231e-01 9.978618562802044067e-01 2.141922601555651742e-03 1.928115849818166352e-03 4.987560346996407776e-04 3.592292496965867840e-04 4.993656931937703972e-05 2.669959901751822859e-05 1.529038662064369160e-06 5.512722954017955837e-07 1.391444712619612506e-08 3.710430520888205673e-09
-1.000000000000000000e+00 9.999820623045675427e-01 9.998957454243635468e-01 9.998558210121495371e-01 9.995458150334832759e-01 9.994725675266068476e-01 5.258528312738424510e-04 4.668556038496432634e-04 1.332654444737981587e-04 9.679459469778165599e-05 1.591771376388626257e-05 8.578497997267683952e-06 5.197976062104799387e-07 1.980152569806028355e-07 4.912451039636061633e-09 1.287456651281604468e-09
0.000000000000000000e+00 1.000000000000001332e+00 1.000000000000000888e+00 1.000000000000000444e+00 1.000000000000000444e+00 1.000000000000000444e+00 4.150782574611376428e-17 4.973708752013549674e-18 1.544620408968328738e-18 1.544620408968328738e-18 4.812484922754188393e-19 1.087810258751288175e-30 -9.455310484077808426e-21 -1.247786001207086448e-17 -2.116725443353785677e-17 -2.339714026365844889e-16
