-2.000000000000000000e+01 -1.494516511256331981e+01 -1.333526842573277271e+01 -1.180590952100888558e+01 -1.014028934247092373e+01 -8.951131790640317831e+00 -7.811544131134593449e+00 -7.049643760245485780e+00 -6.703053669842018891e+00 -6.420396341802843132e+00 -5.675823860649658492e+00
-1.900000000000000000e+01 -1.312094087345099247e+01 -1.156546195106835917e+01 -1.008948063635196668e+01 -8.477405731686067369e+00 -7.318299838780147226e+00 -6.457392700684407849e+00 -5.524138480466946888e+00 -5.341506526831152790e+00 -5.060620477288073182e+00 -4.195980546429709079e+00
-1.800000000000000000e+01 -1.131340312772554668e+01 -9.812735012875306140e+00 -8.389930632827102386e+00 -6.832255768967273823e+00 -5.700570398690693708e+00 -5.117604944276987311e+00 -4.047822490448559130e+00 -3.958435696218326694e+00 -3.713016693084472131e+00 -2.845707317496477540e+00
-1.700000000000000000e+01 -9.525415868428439126e+00 -8.079837868155870240e+00 -6.709707766617704294e+00 -5.207250489822563999e+00 -4.100109711586767069e+00 -3.793002805388953291e+00 -2.686776935273089695e+00 -2.500045866708456188e+00 -2.369226606754401221e+00 -1.517916147236834767e+00
-1.600000000000000000e+01 -7.760493509649740496e+00 -6.370079610455547936e+00 -5.051699175718222357e+00 -3.605145428625120552e+00 -2.521579335472530659e+00 -2.482266953622012995e+00 -1.364097192464548192e+00 -1.111075628741921228e+00 -9.659328196995596860e-01 -2.066483221914998114e-01
-1.500000000000000000e+01 -6.022962371515315994e+00 -4.687442622427062666e+00 -3.419316726817692498e+00 -2.029077345166574897e+00 -1.194054285781167124e+00 -9.600784604617287332e-01 -6.106032466860650265e-02 1.933186250399571149e-01 4.880628166987773242e-01 1.086563797118867525e+00
-1.400000000000000000e+01 -4.318145843938463457e+00 -3.036704791298503459e+00 -1.816597196903034561e+00 -4.826050056298463176e-01 7.996272436155692220e-02 5.718117186364300997e-01 1.221945126520551428e+00 1.467432663076441379e+00 1.932740705396636116e+00 2.359385722214525583e+00
-1.300000000000000000e+01 -2.652550740959770614e+00 -1.423551788335939428e+00 -2.483137991310761516e-01 1.030240805057369258e+00 1.335591410461434370e+00 2.073409313338473225e+00 2.482600762119477888e+00 2.717365139194208190e+00 3.357140235227725533e+00 3.609033881376432884e+00
-1.200000000000000000e+01 -1.033996969730666571e+00 1.453571531570948538e-01 1.279913842631190901e+00 2.504893316582818219e+00 2.572289075168612271e+00 3.539570802727964427e+00 3.718197365446041402e+00 3.942593851909594438e+00 4.756019487544598690e+00 4.832392218447660426e+00
-1.100000000000000000e+01 5.284270957296774984e-01 1.662435094677256586e+00 2.761547443301072047e+00 3.789098111862458484e+00 3.936178389941260125e+00 4.926159145249422444e+00 4.964453630288732100e+00 5.140998534305369461e+00 6.026289654375560190e+00 6.124055313280273083e+00
-1.000000000000000000e+01 2.024771410245554293e+00 3.119422868935679993e+00 4.189177230434276034e+00 4.984187238040651557e+00 5.318275876535778046e+00 6.104282516731152519e+00 6.309226919190094485e+00 6.341519137015228402e+00 7.188061735367884175e+00 7.396568627500470505e+00
-9.000000000000000000e+00 3.445189372228893543e+00 4.507964788804340373e+00 5.554834084855249543e+00 6.154027169969007005e+00 6.644814242581720265e+00 7.250519543718351834e+00 7.442813546603836095e+00 7.663799200741525652e+00 8.316084217286917379e+00 8.505514610414717680e+00
-8.000000000000000000e+00 4.781458984119625555e+00 5.820553283878870943e+00 6.850736259017405239e+00 7.292554790368665607e+00 7.909254051639243777e+00 8.362255967988456717e+00 8.536620320933158368e+00 8.924422890342057713e+00 9.409425376902255778e+00 9.579485129528752196e+00
-7.000000000000000000e+00 6.028594448993739974e+00 7.051698465968111229e+00 8.070483185103897839e+00 8.391117578432659485e+00 9.105666405371790617e+00 9.435475917935949752e+00 9.585555434043367740e+00 1.011739047161662697e+01 1.046630746875900897e+01 1.061344652393056620e+01
