-2.000000000000000000e+01 -2.326164739741696685e+00 -1.220092847559563154e+00 -1.227460868979652342e-01 9.878495470720101146e-01 2.102981971364174196e+00 2.814206445755602637e+00 3.227153117680939154e+00 3.839483755944272936e+00 4.367235893147269898e+00 4.859209046502493301e+00
-1.900000000000000000e+01 -1.981634135489258819e+00 -8.890855888332340751e-01 1.968738186541801327e-01 1.295001959887364551e+00 2.397782640132256837e+00 2.847850741074218650e+00 3.508789531824080488e+00 3.871009674234854980e+00 4.635175370827958830e+00 4.889640977974911706e+00
-1.800000000000000000e+01 -1.646060850809325293e+00 -5.661731088379609034e-01 5.089845732973491410e-01 1.595231940488045064e+00 2.686140617505134554e+00 2.883073671701622764e+00 3.784491007023536024e+00 3.904241994795381920e+00 4.896688461822502170e+00 4.922659536850582107e+00
-1.700000000000000000e+01 -1.320231037763613724e+00 -2.521025167513362142e-01 8.128785192127905290e-01 1.887875667386878620e+00 2.919760807363800392e+00 2.967833491621464592e+00 3.939147578225590252e+00 4.053987888477796453e+00 4.955362243198732308e+00 5.118239587702657190e+00
-1.600000000000000000e+01 -1.005001042827373903e+00 5.230660296745481136e-02 1.107776821808958978e+00 2.172200391731271552e+00 2.959157591399593557e+00 3.241244700188875782e+00 3.976541695563991397e+00 4.316131806446180441e+00 4.991593325238778078e+00 5.154816756509133846e+00
-1.500000000000000000e+01 -7.012951816530130777e-01 3.461628083734822892e-01 1.392829126890621882e+00 2.447403316380923677e+00 3.000845533279843380e+00 3.506384252955526026e+00 4.016448895063962965e+00 4.570531608638735754e+00 5.030323785991288155e+00 5.192728903267824769e+00
-1.400000000000000000e+01 -4.100977217201535741e-01 6.285087150691834879e-01 1.667117988741317891e+00 2.712614709929431989e+00 3.045383427865612447e+00 3.762244039608266366e+00 4.059272331660429778e+00 4.816380213246459263e+00 5.071946759782114178e+00 5.232264460015319862e+00
-1.300000000000000000e+01 -1.324362676331561905e-01 8.983349365397570452e-01 1.929670635690491576e+00 2.966907619584890021e+00 3.093159865453230850e+00 4.007941426062131995e+00 4.105389222713724529e+00 5.052854527427846243e+00 5.116838742653867733e+00 5.273590992938415489e+00
-1.200000000000000000e+01 1.306467531861899012e-01 1.154605335448714687e+00 2.179481216225604978e+00 3.144547400673723292e+00 3.209317117591534263e+00 4.155167451871641049e+00 4.242560872564513197e+00 5.165367700083480784e+00 5.279093291086405237e+00 5.316872398283178924e+00
-1.100000000000000000e+01 3.781377120101954148e-01 1.396296917873819154e+00 2.415546811478332945e+00 3.199876123643515591e+00 3.438872228866935110e+00 4.208937807397829189e+00 4.465176318607544381e+00 5.217867807547066583e+00 5.362264632982838286e+00 5.494218558550526765e+00
-1.000000000000000000e+01 6.091123724863334310e-01 1.622456613817106819e+00 2.636919636695363778e+00 3.259390160345703169e+00 3.654643034110978572e+00 4.266951717329182436e+00 4.674892094545156418e+00 5.274599629270677603e+00 5.409906042652798952e+00 5.697371912849238385e+00
-9.000000000000000000e+00 8.228120159297582781e-01 1.832274242075455417e+00 2.842775293461184738e+00 3.323193032495314725e+00 3.855803284215233440e+00 4.329327730153481824e+00 4.870899001851586974e+00 5.335698784437927777e+00 5.459904519075211127e+00 5.887764472739648092e+00
-8.000000000000000000e+00 1.018728146967757375e+00 2.025165806194071827e+00 3.032492268058702312e+00 3.391189332671755263e+00 4.041704761864105322e+00 4.395993192784269255e+00 5.052542188169337756e+00 5.401118867793835321e+00 5.512322078459374275e+00 6.064738349524177785e+00
-7.000000000000000000e+00 1.196682187436100664e+00 2.200854737934494931e+00 3.205731706678113468e+00 3.463035589343241405e+00 4.211953987899504703e+00 4.466633139918305240e+00 5.219392878022699023e+00 5.470579651002045907e+00 5.567157875444791237e+00 6.227833110250532656e+00
-6.000000000000000000e+00 1.356881730693726418e+00 2.359433424648513355e+00 3.362501104685776454e+00 3.538116865479401962e+00 4.366476566725635777e+00 4.540662550713129519e+00 5.371311132266158417e+00 5.543535928620490161e+00 5.624331459295016877e+00 6.376846291173741577e+00
-5.000000000000000000e+00 1.499935801329568275e+00 2.501387134012032831e+00 3.503184463002658511e+00 3.615563555087044634e+00 4.505552652912295564e+00 4.617237036224357993e+00 5.508484557268801929e+00 5.619182151278781845e+00 5.683668902390708766e+00 6.511874451248273132e+00
-4.000000000000000000e+00 1.626820245549120525e+00 2.627569778194778216e+00 3.628527366553492950e+00 3.694313204796310313e+00 4.629811417440358845e+00 4.695308486512925761e+00 5.631430892584077696e+00 5.696500747128851572e+00 5.744894949129668582e+00 6.633323051272539850e+00
-3.000000000000000000e+00 1.738798367962585356e+00 2.739134133901460544e+00 3.739577354650559737e+00 3.773207909541468563e+00 4.740182718378149751e+00 4.773718389689570962e+00 5.740960949021890691e+00 5.774349168745120942e+00 5.807634169527512213e+00 6.741880260873475805e+00
-2.000000000000000000e+00 1.837314642821351596e+00 2.837432152482462833e+00 3.837592684497029616e+00 3.851105849554879779e+00 4.837816205492099009e+00 4.851308887219417443e+00 5.838109232922544578e+00 5.851567910117175586e+00 5.871423000434726980e+00 6.838459342596293844e+00
-1.000000000000000000e+00 1.923884555423932552e+00 2.923907470737475034e+00 3.923939926895168462e+00 3.926982105799798450e+00 4.923986036169595515e+00 4.927026725451291611e+00 5.924047702526156201e+00 5.927085552632349597e+00 5.935732588078235672e+00 6.924122246614816234e+00
0.000000000000000000e+00 1.999999999999998668e+00 3.000000000000007994e+00 3.999999999999993783e+00 4.000000000000004441e+00 4.999999999999992895e+00 5.000000000000000888e+00 5.999999999999987566e+00 6.000000000000007994e+00 6.000000000000007994e+00 7.000000000000015987e+00
1.000000000000000000e+00 2.067060806587655009e+00 3.067074442123422617e+00 4.067095333299721283e+00 4.069545495096948073e+00 5.067126319285290670e+00 5.069578341871794791e+00 6.063663423609695791e+00 6.067169497764027142e+00 6.069624764140090001e+00 7.063721348468607886e+00
2.000000000000000000e+00 2.126333980620282116e+00 3.126375676118427371e+00 4.126442371304810841e+00 4.135227820436097268e+00 5.126543616600148567e+00 5.135338182843237398e+00 6.126196105487403898e+00 6.126687724743484331e+00 6.135500084150773858e+00 7.126401784312818677e+00
3.000000000000000000e+00 2.178936316744540580e+00 3.179007657723388558e+00 4.179127165214955753e+00 4.196855824068747687e+00 5.179313085067644096e+00 5.197061884947139276e+00 6.179583516998260251e+00 6.187134290367702683e+00 6.197376488589211085e+00 7.179926773959643960e+00
4.000000000000000000e+00 2.225833722065065245e+00 3.225929666860525735e+00 4.226098585156900178e+00 4.254401133426472192e+00 5.226368305322509400e+00 5.254701853620615815e+00 6.226769486083228777e+00 6.246095734033274560e+00 6.255181795319331606e+00 7.227285266499789529e+00
5.000000000000000000e+00 2.267850794240899415e+00 3.267963580309008798e+00 4.268173138326688765e+00 4.307957525950558697e+00 5.268517170074362710e+00 5.308339513143236488e+00 6.269040801999706147e+00 6.302785999527721117e+00 6.308983572619126790e+00 7.269722892198988262e+00
6.000000000000000000e+00 2.305685597219438776e+00 3.305807040185760659e+00 4.306046311967353546e+00 4.357702878930252766e+00 5.306450984300035145e+00 5.358146102797307186e+00 6.307081772371172512e+00 6.356952982213053716e+00 6.358994846747700436e+00 7.307914574004133357e+00
7.000000000000000000e+00 2.339926198858435225e+00 3.340048933456782887e+00 4.340306775159680441e+00 4.403867077512222394e+00 5.340757039329790956e+00 5.404349167279325350e+00 6.341476484982617734e+00 6.405141612210001334e+00 6.408777699707044917e+00 7.342439585468001795e+00
8.000000000000000000e+00 2.371066905586500795e+00 3.371184964181130006e+00 4.371451098350970454e+00 4.446706989687657874e+00 5.371932207678906224e+00 5.447206174378607102e+00 6.372721016692735496e+00 6.448110120762226671e+00 6.457787753339077952e+00 7.373792179277396386e+00
9.000000000000000000e+00 2.399523114689521286e+00 3.399632111695322312e+00 4.399897665462775720e+00 4.486488204026071180e+00 5.400396108256503069e+00 5.486985119632117325e+00 6.401235641714627000e+00 6.487944169108444292e+00 6.504225772358083191e+00 7.402392677937820409e+00
1.000000000000000000e+01 2.425644338261279565e+00 3.425741434169319088e+00 4.425999141738065745e+00 4.523472524867454325e+00 5.426503095563894874e+00 5.523951162123286629e+00 6.427376181886560680e+00 6.524933549574668312e+00 6.548132744310295017e+00 7.428598060327472830e+00
1.100000000000000000e+01 2.449725322573051312e+00 3.449809075699369121e+00 4.450053284075812243e+00 4.557910000810562856e+00 5.450552774344747498e+00 5.558358050727139066e+00 6.451444107623744095e+00 6.559338459570377644e+00 6.589601502849610881e+00 7.452711555801703192e+00
1.200000000000000000e+01 2.472015380263228757e+00 3.472085550970107182e+00 4.472312117868063375e+00 4.590034317434764866e+00 5.472799001722578716e+00 5.590443126024613463e+00 6.473695280692929543e+00 6.591400912946602908e+00 6.628748796935795440e+00 7.474991060003173260e+00
1.300000000000000000e+01 2.492726138342525655e+00 3.492783482811233409e+00 4.492989621990423288e+00 4.620060564779498335e+00 5.493457475401040568e+00 5.620424856236203581e+00 6.494347386110437270e+00 6.621343575837253859e+00 6.665704692444694324e+00 7.495656362422044694e+00
1.400000000000000000e+01 2.512037929134992353e+00 3.512084002637283042e+00 4.512268109912238145e+00 4.648184603051654484e+00 5.512712066888526330e+00 5.648502083524525652e+00 6.513586176371378933e+00 6.649369134623771771e+00 6.700605288375838242e+00 7.514895268068856993e+00
1.500000000000000000e+01 2.530105043344181404e+00 3.530142022657131839e+00 4.530303501747680706e+00 4.674583449073441699e+00 5.530720075491915466e+00 5.674854365405971102e+00 6.531570679463316154e+00 6.675660610264192663e+00 6.733587466700971191e+00 7.532868736406156174e+00
1.600000000000000000e+01 2.547060041878741465e+00 3.547090570491766570e+00 4.547229669096354066e+00 4.699416271815297641e+00 5.547616572625629239e+00 5.699642971573100070e+00 6.548437524028841494e+00 6.700382329827148098e+00 6.764785207236530873e+00 7.549715171694964866e+00
1.700000000000000000e+01 2.563017295620408920e+00 3.563044352043060137e+00 4.563162013145118046e+00 4.722825714183995771e+00 5.563517989118420992e+00 5.723012233635168755e+00 6.564304523754758591e+00 6.723681273657387436e+00 6.794327124182529154e+00 7.565553994008159755e+00
1.800000000000000000e+01 2.578075895018377306e+00 3.578102682760902820e+00 4.578200412986890733e+00 4.744939353604776144e+00 5.578525077634449936e+00 5.745091047176658527e+00 6.579273646256101671e+00 6.745688594126892035e+00 6.822334935151825874e+00 7.580488607742361218e+00
1.900000000000000000e+01 2.592322046592590468e+00 3.592351903597056584e+00 4.592431658621910273e+00 4.765871182011073515e+00 5.592725361739698364e+00 5.765994398369505447e+00 6.593433473636159725e+00 6.766521171226308695e+00 6.848922621756598161e+00 7.594608869329641188e+00
2.000000000000000000e+01 2.605831051984770941e+00 3.605867377028486143e+00 4.605931463043026142e+00 4.785723033012493133e+00 5.606195164293070299e+00 5.785824837844153024e+00 6.606861244686802692e+00 6.786283121736364166e+00 6.874196087540352273e+00 7.607993140608869886e+00
