-1.000000000000000000e+01 9.973450607904589194e-27 1.994690121580917839e-26
-9.999000000000000554e+00 1.014411888449717122e-26 2.028823776899434244e-26
-9.997999999999999332e+00 1.031768336317178805e-26 2.063536672634357610e-26
-9.996999999999999886e+00 1.049419277144434025e-26 2.098838554288868051e-26
-9.996000000000000441e+00 1.067369664944468111e-26 2.134739329888936221e-26
-9.994999999999999218e+00 1.085624536334339517e-26 2.171249072668679033e-26
-9.993999999999999773e+00 1.104189011900116745e-26 2.208378023800233490e-26
-9.993000000000000327e+00 1.123068297584159267e-26 2.246136595168318534e-26
-9.992000000000000881e+00 1.142267686095044793e-26 2.284535372190089585e-26
-9.990999999999999659e+00 1.161792558340541369e-26 2.323585116681082738e-26
-9.990000000000000213e+00 1.181648384883984612e-26 2.363296769767969224e-26
-9.989000000000000767e+00 1.201840727424735643e-26 2.403681454849471286e-26
-9.987999999999999545e+00 1.222375240302541221e-26 2.444750480605082443e-26
-9.987000000000000099e+00 1.243257672026608530e-26 2.486515344053217060e-26
-9.986000000000000654e+00 1.264493866829807590e-26 2.528987733659615180e-26
-9.984999999999999432e+00 1.286089766248118531e-26 2.572179532496237062e-26
-9.983999999999999986e+00 1.308051410725846187e-26 2.616102821451692374e-26
-9.983000000000000540e+00 1.330384941247393224e-26 2.660769882494786447e-26
-9.981999999999999318e+00 1.353096600995358488e-26 2.706193201990716977e-26
-9.980999999999999872e+00 1.376192737035774471e-26 2.752385474071548942e-26
-9.980000000000000426e+00 1.399679802031142650e-26 2.799359604062285301e-26
-9.978999999999999204e+00 1.423564355981131990e-26 2.847128711962263980e-26
-9.977999999999999758e+00 1.447853067991751316e-26 2.895706135983502631e-26
-9.977000000000000313e+00 1.472552718073693810e-26 2.945105436147387621e-26
-9.976000000000000867e+00 1.497670198969720184e-26 2.995340397939440367e-26
-9.974999999999999645e+00 1.523212518012012640e-26 3.046425036024025280e-26
-9.974000000000000199e+00 1.549186799009697381e-26 3.098373598019394763e-26
-9.973000000000000753e+00 1.575600284167462036e-26 3.151200568334924072e-26
-9.971999999999999531e+00 1.602460336035300154e-26 3.204920672070600308e-26
-9.971000000000000085e+00 1.629774439489823867e-26 3.259548878979647734e-26
-9.970000000000000639e+00 1.657550203748427255e-26 3.315100407496854510e-26
-9.968999999999999417e+00 1.685795364415904949e-26 3.371590728831809898e-26
-9.967999999999999972e+00 1.714517785564362251e-26 3.429035571128724502e-26
-9.967000000000000526e+00 1.743725461847520514e-26 3.487450923695041029e-26
-9.965999999999999304e+00 1.773426520649007975e-26 3.546853041298015951e-26
-9.964999999999999858e+00 1.803629224265705625e-26 3.607258448531411250e-26
-9.964000000000000412e+00 1.834341972127108382e-26 3.668683944254216764e-26
-9.962999999999999190e+00 1.865573303050348857e-26 3.731146606100697715e-26
-9.961999999999999744e+00 1.897331897532035673e-26 3.794663795064071346e-26
-9.961000000000000298e+00 1.929626580077814074e-26 3.859253160155628148e-26
-9.960000000000000853e+00 1.962466321569402595e-26 3.924932643138805191e-26
-9.958999999999999631e+00 1.995860241670368811e-26 3.991720483340737623e-26
-9.958000000000000185e+00 2.029817611270996873e-26 4.059635222541993747e-26
-9.957000000000000739e+00 2.064347854973176097e-26 4.128695709946352193e-26
-9.955999999999999517e+00 2.099460553615430840e-26 4.198921107230861680e-26
-9.955000000000000071e+00 2.135165446839133156e-26 4.270330893678266312e-26
-9.954000000000000625e+00 2.171472435696645803e-26 4.342944871393291606e-26
-9.952999999999999403e+00 2.208391585301775597e-26 4.416783170603551193e-26
-9.951999999999999957e+00 2.245933127522925098e-26 4.491866255045850195e-26
-9.951000000000000512e+00 2.284107463721018123e-26 4.568214927442036246e-26
-9.949999999999999289e+00 2.322925167531062042e-26 4.645850335062124084e-26
-9.948999999999999844e+00 2.362396987688901170e-26 4.724793975377802340e-26
-9.948000000000000398e+00 2.402533850904966980e-26 4.805067701809933961e-26
-9.946999999999999176e+00 2.443346864783405666e-26 4.886693729566811332e-26
-9.945999999999999730e+00 2.484847320789378875e-26 4.969694641578757749e-26
-9.945000000000000284e+00 2.527046697264719277e-26 5.054093394529438553e-26
-9.944000000000000838e+00 2.569956662491865485e-26 5.139913324983730969e-26
-9.942999999999999616e+00 2.613589077808468647e-26 5.227178155616937295e-26
-9.942000000000000171e+00 2.657956000771494068e-26 5.315912001542988136e-26
-9.941000000000000725e+00 2.703069688373921892e-26 5.406139376747843785e-26
-9.939999999999999503e+00 2.748942600312770635e-26 5.497885200625541270e-26
-9.939000000000000057e+00 2.795587402310191869e-26 5.591174804620383738e-26
-9.938000000000000611e+00 2.843016969489290831e-26 5.686033938978581661e-26
-9.936999999999999389e+00 2.891244389803739097e-26 5.782488779607478193e-26
-9.935999999999999943e+00 2.940282967523475787e-26 5.880565935046951574e-26
-9.935000000000000497e+00 2.990146226777140150e-26 5.980292453554280300e-26
-9.933999999999999275e+00 3.040847915151601138e-26 6.081695830303202277e-26
-9.932999999999999829e+00 3.092402007349749727e-26 6.184804014699499454e-26
-9.932000000000000384e+00 3.144822708908486525e-26 6.289645417816973050e-26
-9.930999999999999162e+00 3.198124459975863500e-26 6.396248919951727001e-26
-9.929999999999999716e+00 3.252321939149705553e-26 6.504643878299411106e-26
-9.929000000000000270e+00 3.307430067379477472e-26 6.614860134758954943e-26
-9.928000000000000824e+00 3.363464011929821295e-26 6.726928023859642590e-26
-9.926999999999999602e+00 3.420439190409494325e-26 6.840878380818988649e-26
-9.926000000000000156e+00 3.478371274864744083e-26 6.956742549729488166e-26
-9.925000000000000711e+00 3.537276195939744999e-26 7.074552391879489999e-26
-9.923999999999999488e+00 3.597170147103980874e-26 7.194340294207961747e-26
-9.923000000000000043e+00 3.658069588947702698e-26 7.316139177895405397e-26
-9.922000000000000597e+00 3.719991253547990184e-26 7.439982507095980368e-26
-9.920999999999999375e+00 3.782952148904527331e-26 7.565904297809054663e-26
-9.919999999999999929e+00 3.846969563447077421e-26 7.693939126894154842e-26
-9.919000000000000483e+00 3.912061070617112867e-26 7.824122141234225734e-26
-9.917999999999999261e+00 3.978244533522244219e-26 7.956489067044488438e-26
-9.916999999999999815e+00 4.045538109666244125e-26 8.091076219332488251e-26
-9.916000000000000369e+00 4.113960255756195322e-26 8.227920511512390644e-26
-9.914999999999999147e+00 4.183529732587083492e-26 8.367059465174166985e-26
-9.913999999999999702e+00 4.254265610004390608e-26 8.508531220008781217e-26
-9.913000000000000256e+00 4.326187271948746155e-26 8.652374543897492310e-26
-9.912000000000000810e+00 4.399314421580490736e-26 8.798628843160981473e-26
-9.910999999999999588e+00 4.473667086487999966e-26 8.947334172975999931e-26
-9.910000000000000142e+00 4.549265623979425980e-26 9.098531247958851961e-26
-9.909000000000000696e+00 4.626130726460950867e-26 9.252261452921901734e-26
-9.907999999999999474e+00 4.704283426901123233e-26 9.408566853802246465e-26
-9.907000000000000028e+00 4.783745104382953927e-26 9.567490208765907854e-26
-9.906000000000000583e+00 4.864537489747613080e-26 9.729074979495226161e-26
-9.904999999999999361e+00 4.946682671326987739e-26 9.893365342653975477e-26
-9.903999999999999915e+00 5.030203100769994934e-26 1.006040620153998987e-25
-9.903000000000000469e+00 5.115121598962991125e-26 1.023024319792598225e-25
-9.901999999999999247e+00 5.201461362045419637e-26 1.040292272409083927e-25
-9.900999999999999801e+00 5.289245967522015669e-26 1.057849193504403134e-25
-9.900000000000000355e+00 5.378499380474764158e-26 1.075699876094952832e-25
-9.898999999999999133e+00 5.469245959874442915e-26 1.093849191974888583e-25
-9.897999999999999687e+00 5.561510464993203168e-26 1.112302092998640634e-25
-9.897000000000000242e+00 5.655318061922187528e-26 1.131063612384437506e-25
-9.896000000000000796e+00 5.750694330192894521e-26 1.150138866038578904e-25
-9.894999999999999574e+00 5.847665269506116918e-26 1.169533053901223384e-25
-9.894000000000000128e+00 5.946257306567943034e-26 1.189251461313588607e-25
-9.893000000000000682e+00 6.046497302038216338e-26 1.209299460407643268e-25
-9.891999999999999460e+00 6.148412557588980691e-26 1.229682511517796138e-25
-9.891000000000000014e+00 6.252030823076899180e-26 1.250406164615379836e-25
-9.890000000000000568e+00 6.357380303832498023e-26 1.271476060766499605e-25
-9.888999999999999346e+00 6.464489668065768364e-26 1.292897933613153673e-25
-9.887999999999999901e+00 6.573388054389941960e-26 1.314677610877988392e-25
-9.887000000000000455e+00 6.684105079469256288e-26 1.336821015893851258e-25
-9.885999999999999233e+00 6.796670845787530385e-26 1.359334169157506077e-25
-9.884999999999999787e+00 6.911115949541542829e-26 1.382223189908308566e-25
-9.884000000000000341e+00 7.027471488663673929e-26 1.405494297732734786e-25
-9.882999999999999119e+00 7.145769070971838793e-26 1.429153814194367759e-25
-9.881999999999999673e+00 7.266040822449899129e-26 1.453208164489979826e-25
-9.881000000000000227e+00 7.388319395663744759e-26 1.477663879132748952e-25
-9.880000000000000782e+00 7.512637978310608938e-26 1.502527595662121788e-25
-9.878999999999999559e+00 7.639030301906653485e-26 1.527806060381330697e-25
-9.878000000000000114e+00 7.767530650613344893e-26 1.553506130122668979e-25
-9.877000000000000668e+00 7.898173870207527752e-26 1.579634774041505550e-25
-9.875999999999999446e+00 8.030995377194247247e-26 1.606199075438849449e-25
-9.875000000000000000e+00 8.166031168065401851e-26 1.633206233613080370e-25
-9.874000000000000554e+00 8.303317828709527387e-26 1.660663565741905477e-25
-9.872999999999999332e+00 8.442892543970468239e-26 1.688578508794093648e-25
-9.871999999999999886e+00 8.584793107359729536e-26 1.716958621471945907e-25
-9.871000000000000441e+00 8.729057930926971199e-26 1.745811586185394240e-25
-9.869999999999999218e+00 8.875726055286482286e-26 1.775145211057296457e-25
-9.868999999999999773e+00 9.024837159805074589e-26 1.804967431961014918e-25
-9.868000000000000327e+00 9.176431572955399508e-26 1.835286314591079902e-25
-9.867000000000000881e+00 9.330550282832973181e-26 1.866110056566594636e-25
-9.865999999999999659e+00 9.487234947843768821e-26 1.897446989568753764e-25
-9.865000000000000213e+00 9.646527907561018260e-26 1.929305581512203652e-25
-9.864000000000000767e+00 9.808472193759513133e-26 1.961694438751902627e-25
-9.862999999999999545e+00 9.973111541624360217e-26 1.994622308324872043e-25
-9.862000000000000099e+00 1.014049040113920858e-25 2.028098080227841717e-25
-9.861000000000000654e+00 1.031065394865921074e-25 2.062130789731842148e-25
-9.859999999999999432e+00 1.048364809866842159e-25 2.096729619733684317e-25
-9.858999999999999986e+00 1.065951951572314590e-25 2.131903903144629180e-25
-9.858000000000000540e+00 1.083831562659271489e-25 2.167663125318542978e-25
-9.856999999999999318e+00 1.102008463258831317e-25 2.204016926517662634e-25
-9.855999999999999872e+00 1.120487552209239397e-25 2.240975104418478794e-25
-9.855000000000000426e+00 1.139273808329042859e-25 2.278547616658085719e-25
-9.853999999999999204e+00 1.158372291710246468e-25 2.316744583420492937e-25
-9.852999999999999758e+00 1.177788145032443443e-25 2.355576290064886887e-25
-9.852000000000000313e+00 1.197526594898047096e-25 2.395053189796094192e-25
-9.851000000000000867e+00 1.217592953188666439e-25 2.435185906377332878e-25
-9.849999999999999645e+00 1.237992618443376299e-25 2.475985236886752597e-25
-9.849000000000000199e+00 1.258731077258823150e-25 2.517462154517646300e-25
-9.848000000000000753e+00 1.279813905712130494e-25 2.559627811424260988e-25
-9.846999999999999531e+00 1.301246770806158602e-25 2.602493541612317204e-25
-9.846000000000000085e+00 1.323035431937971316e-25 2.646070863875942632e-25
-9.845000000000000639e+00 1.345185742391051284e-25 2.690371484782102568e-25
-9.843999999999999417e+00 1.367703650851121733e-25 2.735407301702243465e-25
-9.842999999999999972e+00 1.390595202946054632e-25 2.781190405892109264e-25
-9.842000000000000526e+00 1.413866542810883463e-25 2.827733085621766926e-25
-9.840999999999999304e+00 1.437523914677467624e-25 2.875047829354935247e-25
-9.839999999999999858e+00 1.461573664489406998e-25 2.923147328978813996e-25
-9.839000000000000412e+00 1.486022241543291508e-25 2.972044483086583016e-25
-9.837999999999999190e+00 1.510876200155792023e-25 3.021752400311584046e-25
-9.836999999999999744e+00 1.536142201357170273e-25 3.072284402714340545e-25
-9.836000000000000298e+00 1.561827014612492780e-25 3.123654029224985561e-25
-9.835000000000000853e+00 1.587937519569736061e-25 3.175875039139472122e-25
-9.833999999999999631e+00 1.614480707836056848e-25 3.228961415672113697e-25
-9.833000000000000185e+00 1.641463684782237456e-25 3.282927369564474912e-25
-9.832000000000000739e+00 1.668893671376229669e-25 3.337787342752459338e-25
-9.830999999999999517e+00 1.696778006045744370e-25 3.393556012091488740e-25
-9.830000000000000071e+00 1.725124146570395435e-25 3.450248293140790870e-25
-9.829000000000000625e+00 1.753939672004507270e-25 3.507879344009014540e-25
-9.827999999999999403e+00 1.783232284630162630e-25 3.566464569260325261e-25
-9.826999999999999957e+00 1.813009811941341344e-25 3.626019623882682688e-25
-9.826000000000000512e+00 1.843280208660269423e-25 3.686560417320538846e-25
-9.824999999999999289e+00 1.874051558785266365e-25 3.748103117570532729e-25
-9.823999999999999844e+00 1.905332077671404365e-25 3.810664155342808729e-25
-9.823000000000000398e+00 1.937130114144704700e-25 3.874260228289409400e-25
-9.821999999999999176e+00 1.969454152649533564e-25 3.938908305299067129e-25
-9.820999999999999730e+00 2.002312815430270452e-25 4.004625630860540904e-25
-9.820000000000000284e+00 2.035714864748185121e-25 4.071429729496370243e-25
-9.819000000000000838e+00 2.069669205132985215e-25 4.139338410265970430e-25
-9.817999999999999616e+00 2.104184885670802596e-25 4.208369771341605192e-25
-9.817000000000000171e+00 2.139271102327815991e-25 4.278542204655631982e-25
-9.816000000000000725e+00 2.174937200312051713e-25 4.349874400624103427e-25
-9.814999999999999503e+00 2.211192676471550326e-25 4.422385352943100652e-25
-9.814000000000000057e+00 2.248047181731364336e-25 4.496094363462728672e-25
-9.813000000000000611e+00 2.285510523569309092e-25 4.571021047138618183e-25
-9.811999999999999389e+00 2.323592668530960955e-25 4.647185337061921911e-25
-9.810999999999999943e+00 2.362303744784452389e-25 4.724607489568904779e-25
-9.810000000000000497e+00 2.401654044716371232e-25 4.803308089432742464e-25
-9.808999999999999275e+00 2.441654027568676003e-25 4.883308055137352006e-25
-9.807999999999999829e+00 2.482314322117253094e-25 4.964628644234506189e-25
-9.807000000000000384e+00 2.523645729393629300e-25 5.047291458787258599e-25
-9.805999999999999162e+00 2.565659225449655089e-25 5.131318450899310178e-25
-9.804999999999999716e+00 2.608365964165663728e-25 5.216731928331327456e-25
-9.804000000000000270e+00 2.651777280104317175e-25 5.303554560208634349e-25
-9.803000000000000824e+00 2.695904691408689599e-25 5.391809382817379197e-25
-9.801999999999999602e+00 2.740759902747038687e-25 5.481519805494077374e-25
-9.801000000000000156e+00 2.786354808303854233e-25 5.572709616607708467e-25
-9.800000000000000711e+00 2.832701494819107965e-25 5.665402989638215930e-25
-9.798999999999999488e+00 2.879812244675202270e-25 5.759624489350404541e-25
-9.798000000000000043e+00 2.927699539032532041e-25 5.855399078065064081e-25
-9.797000000000000597e+00 2.976376061016015218e-25 5.952752122032030437e-25
-9.795999999999999375e+00 3.025854698951103847e-25 6.051709397902207694e-25
