-2.000000000000000000e+01 9.999173387319409967e-01 9.995902293943796924e-01 9.980645339917394443e-01 9.958780033141435561e-01 9.627419181590627373e-01 9.612426442340674670e-01 3.976506009200542202e-02 3.827087777924265827e-02 3.410614277547291753e-03 9.534676246515165444e-04 1.408362554585852527e-04 1.802121676884106241e-05 4.793712608751729399e-06 1.095222214947247341e-06 5.659941863308973835e-07
-1.900000000000000000e+01 9.999142358450590073e-01 9.995946119527445717e-01 9.980281150322548589e-01 9.962205558793084670e-01 9.635953567010328014e-01 9.623511391014951677e-01 3.876177063154639946e-02 3.752195951808972446e-02 2.968248933545960307e-03 8.913039029246185106e-04 1.303816578246994951e-04 1.642926749862128090e-05 4.388339990008143788e-06 9.828892908226212996e-07 5.203473808933777687e-07
-1.800000000000000000e+01 9.999103897767385174e-01 9.996045820930924419e-01 9.979708897867821671e-01 9.965378848158379377e-01 9.644707220698841565e-01 9.634814825454611764e-01 3.775330704432489082e-02 3.676853612917718034e-02 2.527099390037962530e-03 8.339968995851682271e-04 1.208266214396544946e-04 1.494805678709703115e-05 3.983974121907438181e-06 8.763363724062206886e-07 4.744603770680243351e-07
-1.700000000000000000e+01 9.999056087465036935e-01 9.996236962992395281e-01 9.978881109197449417e-01 9.968140894340106195e-01 9.653636959426729058e-01 9.646234787609808681e-01 3.675268590499172761e-02 3.601806129529448036e-02 2.096470711699278521e-03 7.835855337940398398e-04 1.121335919922239509e-04 1.360396933396073795e-05 3.575311930428841523e-06 7.759193986437788309e-07 4.276583982752965255e-07
-1.600000000000000000e+01 9.998996513231415140e-01 9.996556493229712403e-01 9.977745067673851054e-01 9.970291859804536472e-01 9.662683380831257329e-01 9.657627718989201249e-01 3.577699543064993826e-02 3.527946698094605593e-02 1.690070645094824244e-03 7.427912308015344840e-04 1.039221733296088839e-04 1.243323399428257283e-05 3.155826286860545859e-06 6.817153431189247363e-07 3.793875362105685988e-07
-1.500000000000000000e+01 9.998922273991986964e-01 9.997017773598175783e-01 9.976248827604088376e-01 9.971611849424764085e-01 9.671775548293402025e-01 9.668806398580991335e-01 3.484684027005007650e-02 3.456174343223724493e-02 1.327813055323812759e-03 7.152460550388984629e-04 9.496271278564458423e-05 1.148696623027067784e-05 2.717574430057676833e-06 5.934343637717344035e-07 3.293501810262923155e-07
-1.400000000000000000e+01 9.998830182537049582e-01 9.997571499591793032e-01 9.974355407209792856e-01 9.971905522219165485e-01 9.680852321717711151e-01 9.679556367755260959e-01 3.398312143481886649e-02 3.386986712762944662e-02 1.037903210378071477e-03 7.057636017824539315e-04 8.233932725081907994e-05 1.083808251421860092e-05 2.249223977721069454e-06 5.105341814632391745e-07 2.773543660309841351e-07
-1.300000000000000000e+01 9.998717389541162959e-01 9.998084422153861173e-01 9.972071077901253355e-01 9.971051740418528375e-01 9.689923283402760434e-01 9.689698977766673105e-01 3.319779123235300222e-02 3.319521007972304344e-02 8.566895379382381132e-04 7.205849855230787512e-04 6.205843127496416748e-05 1.059018663267803511e-05 1.732258924601880849e-06 4.328040977500525949e-07 2.213651229104824017e-07
-1.200000000000000000e+01 9.998582847122731154e-01 9.998374138624113172e-01 9.969493343583659684e-01 9.969040902471074661e-01 9.699253217919873160e-01 9.699211593279885024e-01 3.249591671284968175e-02 3.247288448993362886e-02 8.189773134949637420e-04 7.673714782358923838e-04 3.666209524961660702e-05 1.088919254180545529e-05 1.188134144514483878e-06 3.614288279072431803e-07 1.448545762877244988e-07
-1.100000000000000000e+01 9.998430188184056489e-01 9.998290822524757981e-01 9.966875363575317115e-01 9.966031302824533977e-01 9.709431905425687237e-01 9.708763936437864173e-01 3.172155435701440318e-02 3.166324582990572012e-02 9.446544438900703836e-04 8.543381022417643762e-04 2.039720765326532868e-05 1.193948104430056292e-05 1.171155643416456703e-06 2.997112049256093367e-07 4.781418335203953482e-08
-1.000000000000000000e+01 9.998272291025138703e-01 9.997797148295308745e-01 9.964678094186915080e-01 9.962468875254154588e-01 9.722187459216062866e-01 9.719792680268078966e-01 3.073495312610652341e-02 3.048060149523662554e-02 1.238728537846640193e-03 9.872450995553436626e-04 2.211357025752067827e-05 1.402059956768049174e-05 2.368407202540034887e-06 2.523411957178583470e-07 6.199845840664290641e-08
-9.000000000000000000e+00 9.998136016239612678e-01 9.997008196818319981e-01 9.963545567939877667e-01 9.959221084778288047e-01 9.740175742254647551e-01 9.735248283278246095e-01 2.915561843115988677e-02 2.861562679327301489e-02 1.672246815868300282e-03 1.162419977207467328e-03 3.982548746131306703e-05 1.747369115748992734e-05 3.013930781787578663e-06 2.236976216879691833e-07 6.204458306295877458e-08
-8.000000000000000000e+00 9.998061891073258822e-01 9.996174310946659425e-01 9.964136161220719101e-01 9.957533182732053456e-01 9.766427371878928509e-01 9.758710935882302095e-01 2.657186079575936041e-02 2.572800802797853975e-02 2.147202331678846245e-03 1.355660828656904664e-03 6.662803398650673744e-05 2.257758727740588882e-05 3.404796620413770105e-06 2.167443826104195157e-07 5.548024948975004400e-08
-7.000000000000000000e+00 9.998091993267111954e-01 9.995598021471994166e-01 9.966829246824110422e-01 9.958609214183247182e-01 9.802127373634446084e-01 9.792170496022235548e-01 2.278709040777642317e-02 2.172258554176777906e-02 2.503141281191823258e-03 1.513994475791148727e-03 9.715732202670412227e-05 2.921702807182510224e-05 3.895830849922149974e-06 2.321310941475583534e-07 5.144111058171710092e-08
-6.000000000000000000e+00 9.998248620759502270e-01 9.995503388395695632e-01 9.971481185523443092e-01 9.962950607780515222e-01 9.844642575241565607e-01 9.833740214497844745e-01 1.807368317616486059e-02 1.695072858103281732e-02 2.586559718319838067e-03 1.565602397647008559e-03 1.256170426600743801e-04 3.639386331482378562e-05 4.439419326001556232e-06 2.660446128064171547e-07 5.053707524946347030e-08
-5.000000000000000000e+00 9.998521234881398989e-01 9.995937145491111675e-01 9.977457487929544122e-01 9.970002380082216842e-01 9.888395147853594747e-01 9.878159995737650911e-01 1.308960592671840756e-02 1.208074852831223477e-02 2.337037659144741968e-03 1.454315143086267739e-03 1.438127059589410157e-04 4.194983115286594780e-05 4.833013818510049442e-06 3.072360265848629895e-07 5.075823703858622500e-08
-4.000000000000000000e+00 9.998873256872892190e-01 9.996778603423355225e-01 9.983922922427468372e-01 9.978446794373647677e-01 9.927896990533106036e-01 9.919697649614367396e-01 8.514097255181358667e-03 7.738904844404061872e-03 1.817461240389653095e-03 1.176970929926316996e-03 1.427898155181062426e-04 4.297104783461575016e-05 4.799159122987492490e-06 3.348503417818185872e-07 4.913276833801338736e-08
-3.000000000000000000e+00 9.999256273847404453e-01 9.997826105128377883e-01 9.990086377497277015e-01 9.986790176631676896e-01 9.959710976946888339e-01 9.954274206639307510e-01 4.788436735855741873e-03 4.290555543737178262e-03 1.174406886850531181e-03 7.932041086251725949e-04 1.174872466658611936e-04 3.703416180260387221e-05 4.100993350870677885e-06 3.201812020032422486e-07 4.247280966548874745e-08
-2.000000000000000000e+00 9.999615850283555263e-01 9.998864048893070233e-01 9.995240784012252577e-01 9.993749760136272364e-01 9.982393702119692902e-01 9.979675428280889715e-01 2.107337393546890748e-03 1.862873259368043235e-03 5.737628150134673182e-04 4.028520708469315501e-04 7.216451701183321612e-05 2.408266060020199624e-05 2.702778886084242133e-06 2.382251267176634723e-07 2.890702456976050682e-08
-1.000000000000000000e+00 9.999889112040634132e-01 9.999670892010233958e-01 9.998733904171958065e-01 9.998366858456098072e-01 9.995702041165454022e-01 9.994965151191861352e-01 5.184034715205184480e-04 4.524210449973596225e-04 1.525451127415519042e-04 1.107064161495317794e-04 2.362753148679065318e-05 8.413589991373029937e-06 9.784690417414836041e-07 9.755213543981023661e-08 1.090830940355073415e-08
0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.999999999999998890e-01 9.999999999999997780e-01 9.999999999999992228e-01 9.999999999999990008e-01 4.766034381201765628e-17 1.814304934039308812e-17 1.150350376477226456e-17 9.040374065395566445e-18 1.888398109101296018e-18 4.976602976296617444e-30 -2.294830882593485228e-17 -4.187886184802719144e-17 -5.178931434446479636e-17
1.000000000000000000e+00 9.999853864650646296e-01 9.999576049791367716e-01 9.998628284881878603e-01 9.998289334925888339e-01 9.995958941370360895e-01 9.995160409930166079e-01 4.947481912512083791e-04 4.218571637739749959e-04 1.618433397356140464e-04 1.231681858223112843e-04 3.509304595406845609e-05 1.441878394806342553e-05 1.916846233998480647e-06 2.424813045565412016e-07 2.340696441127067101e-08
2.000000000000000000e+00 9.999331565006716049e-01 9.998120299152597479e-01 9.994398700950453129e-01 9.993106969944934859e-01 9.984401933027918785e-01 9.981175336396467257e-01 1.920939145110771686e-03 1.621844251486481703e-03 6.539992884472492106e-04 5.056940913118399255e-04 1.609595357966773046e-04 7.111371548393893621e-05 1.036865661540724856e-05 1.467954042973880059e-06 1.329137693874526735e-07
3.000000000000000000e+00 9.998285383547442784e-01 9.995390637393218869e-01 9.987265752044603984e-01 9.984497995439396423e-01 9.966208063831747399e-01 9.958980010248119630e-01 4.179679650748088608e-03 3.499556050468721671e-03 1.474946177536436706e-03 1.154539118609696716e-03 4.020163713900809011e-04 1.904094332421270958e-04 3.079255707678575551e-05 4.859940634496443109e-06 4.164498792230503354e-07
4.000000000000000000e+00 9.996540487573621903e-01 9.991214978419400428e-01 9.977315451149320058e-01 9.972624320563934219e-01 9.942254079676412504e-01 9.929605151107346872e-01 7.162627064890070283e-03 5.956949861692927527e-03 2.612873972273721968e-03 2.065294461456790385e-03 7.727327863839946387e-04 3.902623323311463243e-04 7.044225613480030056e-05 1.235667621796690951e-05 1.013739633467180191e-06
5.000000000000000000e+00 9.993904207972122977e-01 9.985504798345099520e-01 9.964724300506097032e-01 9.957720611874126826e-01 9.913382203780114477e-01 9.894101179758602038e-01 1.075933684407843170e-02 8.902321898172459516e-03 4.048850316606048341e-03 3.226283967089193811e-03 1.278683993127297490e-03 6.838470977261762321e-04 1.379643489123079229e-04 2.684309621315408232e-05 2.138214484806539843e-06
