-1.000000000000000000e+01 6.026149092435885238e-28 2.410459636974354095e-27
-9.999000000000000554e+00 6.129278858943642857e-28 2.451711543577457143e-27
-9.997999999999999332e+00 6.234158866802065824e-28 2.493663546720826330e-27
-9.996999999999999886e+00 6.340818565807978115e-28 2.536327426323191246e-27
-9.996000000000000441e+00 6.449287896928869193e-28 2.579715158771547677e-27
-9.994999999999999218e+00 6.559597300419269419e-28 2.623838920167707767e-27
-9.993999999999999773e+00 6.671777724071663569e-28 2.668711089628665428e-27
-9.993000000000000327e+00 6.785860631602510152e-28 2.714344252641004061e-27
-9.992000000000000881e+00 6.901878011175146731e-28 2.760751204470058693e-27
-9.990999999999999659e+00 7.019862384062038579e-28 2.807944953624815431e-27
-9.990000000000000213e+00 7.139846813448500621e-28 2.855938725379400249e-27
-9.989000000000000767e+00 7.261864913382021703e-28 2.904745965352808681e-27
-9.987999999999999545e+00 7.385950857866062039e-28 2.954380343146424816e-27
-9.987000000000000099e+00 7.512139390103303085e-28 3.004855756041321234e-27
-9.986000000000000654e+00 7.640465831890781106e-28 3.056186332756312443e-27
-9.984999999999999432e+00 7.770966093167639875e-28 3.108386437267055950e-27
-9.983999999999999986e+00 7.903676681718678155e-28 3.161470672687471262e-27
-9.983000000000000540e+00 8.038634713038448770e-28 3.215453885215379508e-27
-9.981999999999999318e+00 8.175877920354518279e-28 3.270351168141807312e-27
-9.980999999999999872e+00 8.315444664814777668e-28 3.326177865925911067e-27
-9.980000000000000426e+00 8.457373945842855043e-28 3.382949578337142017e-27
-9.978999999999999204e+00 8.601705411660709297e-28 3.440682164664283719e-27
-9.977999999999999758e+00 8.748479369983410829e-28 3.499391747993364332e-27
-9.977000000000000313e+00 8.897736798890281413e-28 3.559094719556112565e-27
-9.976000000000000867e+00 9.049519357871574369e-28 3.619807743148629748e-27
-9.974999999999999645e+00 9.203869399056364839e-28 3.681547759622545935e-27
-9.974000000000000199e+00 9.360829978622823194e-28 3.744331991449129277e-27
-9.973000000000000753e+00 9.520444868396480373e-28 3.808177947358592149e-27
-9.971999999999999531e+00 9.682758567636687825e-28 3.873103427054675130e-27
-9.971000000000000085e+00 9.847816315013899778e-28 3.939126526005559911e-27
-9.970000000000000639e+00 1.001566410078561075e-27 4.006265640314244298e-27
