#     V0          s range       Energy (n=0) [ho]  Energy (n=1) [ho] ...
 -2.000000E+01   1.000000E-01   1.905029E+00   2.905029E+00   3.857344E+00   4.857344E+00
 -1.800000E+01   1.000000E-01   1.915999E+00   2.915999E+00   3.874045E+00   4.874045E+00
 -1.600000E+01   1.000000E-01   1.926642E+00   2.926642E+00   3.890205E+00   4.890205E+00
 -1.400000E+01   1.000000E-01   1.936957E+00   2.936957E+00   3.905824E+00   4.905824E+00
 -1.200000E+01   1.000000E-01   1.946945E+00   2.946945E+00   3.920901E+00   4.920901E+00
 -1.000000E+01   1.000000E-01   1.956606E+00   2.956606E+00   3.935438E+00   4.935438E+00
 -8.000000E+00   1.000000E-01   1.965939E+00   2.965939E+00   3.949433E+00   4.949433E+00
 -6.000000E+00   1.000000E-01   1.974945E+00   2.974945E+00   3.962886E+00   4.962886E+00
 -4.000000E+00   1.000000E-01   1.983624E+00   2.983624E+00   3.975799E+00   4.975799E+00
 -2.000000E+00   1.000000E-01   1.991976E+00   2.991976E+00   3.988170E+00   4.988170E+00
  0.000000E+00   1.000000E-01   2.000000E+00   3.000000E+00   4.000000E+00   5.000000E+00
  2.000000E+00   1.000000E-01   2.007697E+00   3.007697E+00   4.011289E+00   5.011289E+00
  4.000000E+00   1.000000E-01   2.015067E+00   3.015067E+00   4.022036E+00   5.022036E+00
  6.000000E+00   1.000000E-01   2.022109E+00   3.022109E+00   4.032243E+00   5.032243E+00
  8.000000E+00   1.000000E-01   2.028824E+00   3.028824E+00   4.041908E+00   5.041908E+00
  1.000000E+01   1.000000E-01   2.035212E+00   3.035212E+00   4.051032E+00   5.051032E+00
  1.200000E+01   1.000000E-01   2.041273E+00   3.041273E+00   4.059614E+00   5.059614E+00
  1.400000E+01   1.000000E-01   2.047006E+00   3.047006E+00   4.067656E+00   5.067656E+00
  1.600000E+01   1.000000E-01   2.052412E+00   3.052412E+00   4.075156E+00   5.075156E+00
  1.800000E+01   1.000000E-01   2.057491E+00   3.057491E+00   4.082115E+00   5.082115E+00
  2.000000E+01   1.000000E-01   2.062242E+00   3.062242E+00   4.088532E+00   5.088532E+00
 -2.000000E+01   5.000000E-01  -1.221624E+00  -2.216245E-01   9.124063E-01   1.912406E+00
 -1.800000E+01   5.000000E-01  -7.379728E-01   2.620272E-01   1.370592E+00   2.370592E+00
 -1.600000E+01   5.000000E-01  -2.902075E-01   7.097925E-01   1.795572E+00   2.795572E+00
 -1.400000E+01   5.000000E-01   1.216712E-01   1.121671E+00   2.187346E+00   3.187346E+00
 -1.200000E+01   5.000000E-01   4.976634E-01   1.497663E+00   2.545914E+00   3.545914E+00
 -1.000000E+01   5.000000E-01   8.377691E-01   1.837769E+00   2.871277E+00   3.871277E+00
 -8.000000E+00   5.000000E-01   1.141988E+00   2.141988E+00   3.163433E+00   4.163433E+00
 -6.000000E+00   5.000000E-01   1.410321E+00   2.410321E+00   3.422384E+00   4.422384E+00
 -4.000000E+00   5.000000E-01   1.642767E+00   2.642767E+00   3.648128E+00   4.648128E+00
 -2.000000E+00   5.000000E-01   1.839327E+00   2.839327E+00   3.840667E+00   4.840667E+00
  0.000000E+00   5.000000E-01   2.000000E+00   3.000000E+00   4.000000E+00   5.000000E+00
  2.000000E+00   5.000000E-01   2.124787E+00   3.124787E+00   4.126127E+00   5.126127E+00
  4.000000E+00   5.000000E-01   2.213687E+00   3.213687E+00   4.219048E+00   5.219048E+00
  6.000000E+00   5.000000E-01   2.266701E+00   3.266701E+00   4.278763E+00   5.278763E+00
  8.000000E+00   5.000000E-01   2.283828E+00   3.283828E+00   4.305273E+00   5.305273E+00
  1.000000E+01   5.000000E-01   2.265068E+00   3.265068E+00   4.298576E+00   5.298576E+00
  1.200000E+01   5.000000E-01   2.210423E+00   3.210423E+00   4.258674E+00   5.258674E+00
  1.400000E+01   5.000000E-01   2.119890E+00   3.119890E+00   4.185565E+00   5.185565E+00
  1.600000E+01   5.000000E-01   1.993471E+00   2.993471E+00   4.079251E+00   5.079251E+00
  1.800000E+01   5.000000E-01   1.831166E+00   2.831166E+00   3.939731E+00   4.939731E+00
  2.000000E+01   5.000000E-01   1.632974E+00   2.632974E+00   3.767005E+00   4.767005E+00
 -2.000000E+01   1.414214E+00  -1.916796E+00  -9.167964E-01   1.282459E+00   2.282459E+00
 -1.800000E+01   1.414214E+00  -1.449000E+00  -4.490004E-01   1.629884E+00   2.629884E+00
 -1.600000E+01   1.414214E+00  -9.981191E-01   1.880868E-03   1.960492E+00   2.960492E+00
 -1.400000E+01   1.414214E+00  -5.641526E-01   4.358474E-01   2.274286E+00   3.274286E+00
 -1.200000E+01   1.414214E+00  -1.471009E-01   8.528991E-01   2.571263E+00   3.571263E+00
 -1.000000E+01   1.414214E+00   2.530361E-01   1.253036E+00   2.851425E+00   3.851425E+00
 -8.000000E+00   1.414214E+00   6.362584E-01   1.636258E+00   3.114771E+00   4.114771E+00
 -6.000000E+00   1.414214E+00   1.002566E+00   2.002566E+00   3.361302E+00   4.361302E+00
 -4.000000E+00   1.414214E+00   1.351959E+00   2.351959E+00   3.591017E+00   4.591017E+00
 -2.000000E+00   1.414214E+00   1.684437E+00   2.684437E+00   3.803916E+00   4.803916E+00
  0.000000E+00   1.414214E+00   2.000000E+00   3.000000E+00   4.000000E+00   5.000000E+00
  2.000000E+00   1.414214E+00   2.298649E+00   3.298649E+00   4.179268E+00   5.179268E+00
  4.000000E+00   1.414214E+00   2.580382E+00   3.580382E+00   4.341720E+00   5.341720E+00
  6.000000E+00   1.414214E+00   2.845201E+00   3.845201E+00   4.487357E+00   5.487357E+00
  8.000000E+00   1.414214E+00   3.093106E+00   4.093106E+00   4.616178E+00   5.616178E+00
  1.000000E+01   1.414214E+00   3.324095E+00   4.324095E+00   4.728184E+00   5.728184E+00
  1.200000E+01   1.414214E+00   3.538170E+00   4.538170E+00   4.823373E+00   5.823373E+00
  1.400000E+01   1.414214E+00   3.735330E+00   4.735330E+00   4.901747E+00   5.901747E+00
  1.600000E+01   1.414214E+00   3.915575E+00   4.915575E+00   4.963306E+00   5.963306E+00
  1.800000E+01   1.414214E+00   4.078906E+00   5.008049E+00   5.078906E+00   6.008049E+00
  2.000000E+01   1.414214E+00   4.225322E+00   5.035976E+00   5.225322E+00   6.035976E+00
