#     V0          s range       Energy (n=0) [ho]  Energy (n=1) [ho] ...
 -2.000000E+01   5.000000E-01  -2.935798E+00  -1.935798E+00  -4.813157E-01   5.186843E-01
 -1.800000E+01   5.000000E-01  -1.987605E+00  -9.876053E-01   3.545688E-01   1.354569E+00
 -1.600000E+01   5.000000E-01  -1.167864E+00  -1.678645E-01   1.081986E+00   2.081986E+00
 -1.400000E+01   5.000000E-01  -4.662904E-01   5.337096E-01   1.709300E+00   2.709300E+00
 -1.200000E+01   5.000000E-01   1.274019E-01   1.127402E+00   2.244870E+00   3.244870E+00
 -1.000000E+01   5.000000E-01   6.234974E-01   1.623497E+00   2.697062E+00   3.697062E+00
 -8.000000E+00   5.000000E-01   1.032281E+00   2.032281E+00   3.074235E+00   4.074235E+00
 -6.000000E+00   5.000000E-01   1.364038E+00   2.364038E+00   3.384753E+00   4.384753E+00
 -4.000000E+00   5.000000E-01   1.629054E+00   2.629054E+00   3.636979E+00   4.636979E+00
 -2.000000E+00   5.000000E-01   1.837613E+00   2.837613E+00   3.839273E+00   4.839273E+00
  0.000000E+00   5.000000E-01   2.000000E+00   3.000000E+00   4.000000E+00   5.000000E+00
  2.000000E+00   5.000000E-01   2.126501E+00   3.126501E+00   4.127521E+00   5.127521E+00
  4.000000E+00   5.000000E-01   2.227400E+00   3.227400E+00   4.230198E+00   5.230198E+00
  6.000000E+00   5.000000E-01   2.312983E+00   3.312983E+00   4.316394E+00   5.316394E+00
  8.000000E+00   5.000000E-01   2.393535E+00   3.393535E+00   4.394471E+00   5.394471E+00
  1.000000E+01   5.000000E-01   2.479340E+00   3.479340E+00   4.472791E+00   5.472791E+00
  1.200000E+01   5.000000E-01   2.580684E+00   3.580684E+00   4.559718E+00   5.559718E+00
  1.400000E+01   5.000000E-01   2.707852E+00   3.707852E+00   4.663612E+00   5.663612E+00
  1.600000E+01   5.000000E-01   2.871128E+00   3.871128E+00   4.792837E+00   5.792837E+00
  1.800000E+01   5.000000E-01   3.080799E+00   4.080799E+00   4.955754E+00   5.955754E+00
  2.000000E+01   5.000000E-01   3.347148E+00   4.347148E+00   5.160727E+00   6.160727E+00
