#     V0          s range       Energy (n=0) [ho]  Energy (n=1) [ho] ...
 -2.000000E+01   5.000000E-01  -1.221624E+00  -2.216245E-01   9.124063E-01   1.912406E+00
 -1.800000E+01   5.000000E-01  -7.379728E-01   2.620272E-01   1.370592E+00   2.370592E+00
 -1.600000E+01   5.000000E-01  -2.902075E-01   7.097925E-01   1.795572E+00   2.795572E+00
 -1.400000E+01   5.000000E-01   1.216712E-01   1.121671E+00   2.187346E+00   3.187346E+00
 -1.200000E+01   5.000000E-01   4.976634E-01   1.497663E+00   2.545914E+00   3.545914E+00
 -1.000000E+01   5.000000E-01   8.377691E-01   1.837769E+00   2.871277E+00   3.871277E+00
 -8.000000E+00   5.000000E-01   1.141988E+00   2.141988E+00   3.163433E+00   4.163433E+00
 -6.000000E+00   5.000000E-01   1.410321E+00   2.410321E+00   3.422384E+00   4.422384E+00
 -4.000000E+00   5.000000E-01   1.642767E+00   2.642767E+00   3.648128E+00   4.648128E+00
 -2.000000E+00   5.000000E-01   1.839327E+00   2.839327E+00   3.840667E+00   4.840667E+00
  0.000000E+00   5.000000E-01   2.000000E+00   3.000000E+00   4.000000E+00   5.000000E+00
  2.000000E+00   5.000000E-01   2.124787E+00   3.124787E+00   4.126127E+00   5.126127E+00
  4.000000E+00   5.000000E-01   2.213687E+00   3.213687E+00   4.219048E+00   5.219048E+00
  6.000000E+00   5.000000E-01   2.266701E+00   3.266701E+00   4.278763E+00   5.278763E+00
  8.000000E+00   5.000000E-01   2.283828E+00   3.283828E+00   4.305273E+00   5.305273E+00
  1.000000E+01   5.000000E-01   2.265068E+00   3.265068E+00   4.298576E+00   5.298576E+00
  1.200000E+01   5.000000E-01   2.210423E+00   3.210423E+00   4.258674E+00   5.258674E+00
  1.400000E+01   5.000000E-01   2.119890E+00   3.119890E+00   4.185565E+00   5.185565E+00
  1.600000E+01   5.000000E-01   1.993471E+00   2.993471E+00   4.079251E+00   5.079251E+00
  1.800000E+01   5.000000E-01   1.831166E+00   2.831166E+00   3.939731E+00   4.939731E+00
  2.000000E+01   5.000000E-01   1.632974E+00   2.632974E+00   3.767005E+00   4.767005E+00
