# V0=17.0, s=0.5 
#  x1  x2  denmat
#   
   -4.950000E+00    -4.950000E+00     3.128089E-09
   -4.950000E+00    -4.900000E+00     3.943762E-09
   -4.950000E+00    -4.850000E+00     4.957560E-09
   -4.950000E+00    -4.800000E+00     6.214149E-09
   -4.950000E+00    -4.750000E+00     7.767363E-09
   -4.950000E+00    -4.700000E+00     9.681869E-09
   -4.950000E+00    -4.650000E+00     1.203509E-08
   -4.950000E+00    -4.600000E+00     1.491940E-08
   -4.950000E+00    -4.550000E+00     1.844464E-08
   -4.950000E+00    -4.500000E+00     2.274096E-08
   -4.950000E+00    -4.450000E+00     2.796208E-08
   -4.950000E+00    -4.400000E+00     3.428882E-08
   -4.950000E+00    -4.350000E+00     4.193322E-08
   -4.950000E+00    -4.300000E+00     5.114299E-08
   -4.950000E+00    -4.250000E+00     6.220640E-08
   -4.950000E+00    -4.200000E+00     7.545774E-08
   -4.950000E+00    -4.150000E+00     9.128319E-08
   -4.950000E+00    -4.100000E+00     1.101271E-07
   -4.950000E+00    -4.050000E+00     1.324987E-07
   -4.950000E+00    -4.000000E+00     1.589796E-07
   -4.950000E+00    -3.950000E+00     1.902309E-07
   -4.950000E+00    -3.900000E+00     2.270010E-07
   -4.950000E+00    -3.850000E+00     2.701338E-07
   -4.950000E+00    -3.800000E+00     3.205766E-07
   -4.950000E+00    -3.750000E+00     3.793880E-07
   -4.950000E+00    -3.700000E+00     4.477452E-07
   -4.950000E+00    -3.650000E+00     5.269517E-07
   -4.950000E+00    -3.600000E+00     6.184432E-07
   -4.950000E+00    -3.550000E+00     7.237929E-07
   -4.950000E+00    -3.500000E+00     8.447159E-07
   -4.950000E+00    -3.450000E+00     9.830715E-07
   -4.950000E+00    -3.400000E+00     1.140863E-06
   -4.950000E+00    -3.350000E+00     1.320236E-06
   -4.950000E+00    -3.300000E+00     1.523475E-06
   -4.950000E+00    -3.250000E+00     1.752991E-06
   -4.950000E+00    -3.200000E+00     2.011315E-06
   -4.950000E+00    -3.150000E+00     2.301079E-06
   -4.950000E+00    -3.100000E+00     2.624996E-06
   -4.950000E+00    -3.050000E+00     2.985836E-06
   -4.950000E+00    -3.000000E+00     3.386395E-06
   -4.950000E+00    -2.950000E+00     3.829463E-06
   -4.950000E+00    -2.900000E+00     4.317776E-06
   -4.950000E+00    -2.850000E+00     4.853979E-06
   -4.950000E+00    -2.800000E+00     5.440569E-06
   -4.950000E+00    -2.750000E+00     6.079838E-06
   -4.950000E+00    -2.700000E+00     6.773818E-06
   -4.950000E+00    -2.650000E+00     7.524210E-06
   -4.950000E+00    -2.600000E+00     8.332318E-06
   -4.950000E+00    -2.550000E+00     9.198981E-06
   -4.950000E+00    -2.500000E+00     1.012450E-05
   -4.950000E+00    -2.450000E+00     1.110856E-05
   -4.950000E+00    -2.400000E+00     1.215017E-05
   -4.950000E+00    -2.350000E+00     1.324761E-05
   -4.950000E+00    -2.300000E+00     1.439833E-05
   -4.950000E+00    -2.250000E+00     1.559895E-05
   -4.950000E+00    -2.200000E+00     1.684516E-05
   -4.950000E+00    -2.150000E+00     1.813176E-05
   -4.950000E+00    -2.100000E+00     1.945256E-05
   -4.950000E+00    -2.050000E+00     2.080044E-05
   -4.950000E+00    -2.000000E+00     2.216737E-05
   -4.950000E+00    -1.950000E+00     2.354438E-05
   -4.950000E+00    -1.900000E+00     2.492169E-05
   -4.950000E+00    -1.850000E+00     2.628873E-05
   -4.950000E+00    -1.800000E+00     2.763428E-05
   -4.950000E+00    -1.750000E+00     2.894656E-05
   -4.950000E+00    -1.700000E+00     3.021336E-05
   -4.950000E+00    -1.650000E+00     3.142225E-05
