# V0=18.0, s=0.5 
#  x1  x2  denmat
#   
   -4.950000E+00    -4.950000E+00     3.258220E-09
   -4.950000E+00    -4.900000E+00     4.107247E-09
   -4.950000E+00    -4.850000E+00     5.162324E-09
   -4.950000E+00    -4.800000E+00     6.469858E-09
   -4.950000E+00    -4.750000E+00     8.085766E-09
   -4.950000E+00    -4.700000E+00     1.007721E-08
   -4.950000E+00    -4.650000E+00     1.252456E-08
   -4.950000E+00    -4.600000E+00     1.552372E-08
   -4.950000E+00    -4.550000E+00     1.918866E-08
   -4.950000E+00    -4.500000E+00     2.365445E-08
   -4.950000E+00    -4.450000E+00     2.908049E-08
   -4.950000E+00    -4.400000E+00     3.565433E-08
   -4.950000E+00    -4.350000E+00     4.359579E-08
   -4.950000E+00    -4.300000E+00     5.316158E-08
   -4.950000E+00    -4.250000E+00     6.465044E-08
   -4.950000E+00    -4.200000E+00     7.840864E-08
   -4.950000E+00    -4.150000E+00     9.483607E-08
   -4.950000E+00    -4.100000E+00     1.143928E-07
   -4.950000E+00    -4.050000E+00     1.376058E-07
   -4.950000E+00    -4.000000E+00     1.650768E-07
   -4.950000E+00    -3.950000E+00     1.974896E-07
   -4.950000E+00    -3.900000E+00     2.356179E-07
   -4.950000E+00    -3.850000E+00     2.803340E-07
   -4.950000E+00    -3.800000E+00     3.326165E-07
   -4.950000E+00    -3.750000E+00     3.935585E-07
   -4.950000E+00    -3.700000E+00     4.643756E-07
   -4.950000E+00    -3.650000E+00     5.464125E-07
   -4.950000E+00    -3.600000E+00     6.411500E-07
   -4.950000E+00    -3.550000E+00     7.502100E-07
   -4.950000E+00    -3.500000E+00     8.753597E-07
   -4.950000E+00    -3.450000E+00     1.018514E-06
   -4.950000E+00    -3.400000E+00     1.181734E-06
   -4.950000E+00    -3.350000E+00     1.367227E-06
   -4.950000E+00    -3.300000E+00     1.577340E-06
   -4.950000E+00    -3.250000E+00     1.814552E-06
   -4.950000E+00    -3.200000E+00     2.081458E-06
   -4.950000E+00    -3.150000E+00     2.380758E-06
   -4.950000E+00    -3.100000E+00     2.715229E-06
   -4.950000E+00    -3.050000E+00     3.087708E-06
   -4.950000E+00    -3.000000E+00     3.501050E-06
   -4.950000E+00    -2.950000E+00     3.958101E-06
   -4.950000E+00    -2.900000E+00     4.461648E-06
   -4.950000E+00    -2.850000E+00     5.014378E-06
   -4.950000E+00    -2.800000E+00     5.618821E-06
   -4.950000E+00    -2.750000E+00     6.277290E-06
   -4.950000E+00    -2.700000E+00     6.991825E-06
   -4.950000E+00    -2.650000E+00     7.764119E-06
   -4.950000E+00    -2.600000E+00     8.595453E-06
   -4.950000E+00    -2.550000E+00     9.486618E-06
   -4.950000E+00    -2.500000E+00     1.043785E-05
   -4.950000E+00    -2.450000E+00     1.144875E-05
   -4.950000E+00    -2.400000E+00     1.251822E-05
   -4.950000E+00    -2.350000E+00     1.364439E-05
   -4.950000E+00    -2.300000E+00     1.482456E-05
   -4.950000E+00    -2.250000E+00     1.605516E-05
   -4.950000E+00    -2.200000E+00     1.733167E-05
   -4.950000E+00    -2.150000E+00     1.864863E-05
   -4.950000E+00    -2.100000E+00     1.999963E-05
   -4.950000E+00    -2.050000E+00     2.137725E-05
   -4.950000E+00    -2.000000E+00     2.277315E-05
   -4.950000E+00    -1.950000E+00     2.417807E-05
   -4.950000E+00    -1.900000E+00     2.558189E-05
   -4.950000E+00    -1.850000E+00     2.697372E-05
   -4.950000E+00    -1.800000E+00     2.834202E-05
   -4.950000E+00    -1.750000E+00     2.967466E-05
   -4.950000E+00    -1.700000E+00     3.095916E-05
   -4.950000E+00    -1.650000E+00     3.218276E-05
   -4.950000E+00    -1.600000E+00     3.333268E-05
   -4.950000E+00    -1.550000E+00     3.439623E-05
   -4.950000E+00    -1.500000E+00     3.536109E-05
   -4.950000E+00    -1.450000E+00     3.621547E-05
   -4.950000E+00    -1.400000E+00     3.694832E-05
   -4.950000E+00    -1.350000E+00     3.754954E-05
   -4.950000E+00    -1.300000E+00     3.801017E-05
   -4.950000E+00    -1.250000E+00     3.832259E-05
   -4.950000E+00    -1.200000E+00     3.848060E-05
   -4.950000E+00    -1.150000E+00     3.847962E-05
   -4.950000E+00    -1.100000E+00     3.831677E-05
   -4.950000E+00    -1.050000E+00     3.799090E-05
