# V0=-9.0, s=0.5 
#  x1  x2  denmat
#   
   -4.950000E+00    -4.950000E+00     2.553172E-11
   -4.950000E+00    -4.900000E+00     3.273269E-11
   -4.950000E+00    -4.850000E+00     4.185646E-11
   -4.950000E+00    -4.800000E+00     5.338696E-11
   -4.950000E+00    -4.750000E+00     6.792172E-11
   -4.950000E+00    -4.700000E+00     8.619644E-11
   -4.950000E+00    -4.650000E+00     1.091143E-10
   -4.950000E+00    -4.600000E+00     1.377809E-10
   -4.950000E+00    -4.550000E+00     1.735457E-10
   -4.950000E+00    -4.500000E+00     2.180508E-10
   -4.950000E+00    -4.450000E+00     2.732891E-10
   -4.950000E+00    -4.400000E+00     3.416712E-10
   -4.950000E+00    -4.350000E+00     4.261052E-10
   -4.950000E+00    -4.300000E+00     5.300883E-10
   -4.950000E+00    -4.250000E+00     6.578141E-10
   -4.950000E+00    -4.200000E+00     8.142955E-10
   -4.950000E+00    -4.150000E+00     1.005507E-09
   -4.950000E+00    -4.100000E+00     1.238549E-09
   -4.950000E+00    -4.050000E+00     1.521829E-09
   -4.950000E+00    -4.000000E+00     1.865280E-09
   -4.950000E+00    -3.950000E+00     2.280593E-09
   -4.950000E+00    -3.900000E+00     2.781489E-09
   -4.950000E+00    -3.850000E+00     3.384020E-09
   -4.950000E+00    -3.800000E+00     4.106907E-09
   -4.950000E+00    -3.750000E+00     4.971912E-09
   -4.950000E+00    -3.700000E+00     6.004251E-09
   -4.950000E+00    -3.650000E+00     7.233046E-09
   -4.950000E+00    -3.600000E+00     8.691822E-09
   -4.950000E+00    -3.550000E+00     1.041904E-08
   -4.950000E+00    -3.500000E+00     1.245869E-08
   -4.950000E+00    -3.450000E+00     1.486089E-08
   -4.950000E+00    -3.400000E+00     1.768254E-08
   -4.950000E+00    -3.350000E+00     2.098807E-08
   -4.950000E+00    -3.300000E+00     2.485008E-08
   -4.950000E+00    -3.250000E+00     2.935017E-08
   -4.950000E+00    -3.200000E+00     3.457966E-08
   -4.950000E+00    -3.150000E+00     4.064036E-08
   -4.950000E+00    -3.100000E+00     4.764535E-08
   -4.950000E+00    -3.050000E+00     5.571973E-08
   -4.950000E+00    -3.000000E+00     6.500128E-08
   -4.950000E+00    -2.950000E+00     7.564114E-08
   -4.950000E+00    -2.900000E+00     8.780430E-08
   -4.950000E+00    -2.850000E+00     1.016701E-07
   -4.950000E+00    -2.800000E+00     1.174324E-07
   -4.950000E+00    -2.750000E+00     1.352998E-07
   -4.950000E+00    -2.700000E+00     1.554954E-07
   -4.950000E+00    -2.650000E+00     1.782563E-07
   -4.950000E+00    -2.600000E+00     2.038331E-07
   -4.950000E+00    -2.550000E+00     2.324884E-07
   -4.950000E+00    -2.500000E+00     2.644955E-07
   -4.950000E+00    -2.450000E+00     3.001362E-07
   -4.950000E+00    -2.400000E+00     3.396980E-07
   -4.950000E+00    -2.350000E+00     3.834710E-07
   -4.950000E+00    -2.300000E+00     4.317436E-07
   -4.950000E+00    -2.250000E+00     4.847978E-07
   -4.950000E+00    -2.200000E+00     5.429038E-07
   -4.950000E+00    -2.150000E+00     6.063130E-07
   -4.950000E+00    -2.100000E+00     6.752510E-07
   -4.950000E+00    -2.050000E+00     7.499088E-07
   -4.950000E+00    -2.000000E+00     8.304342E-07
   -4.950000E+00    -1.950000E+00     9.169208E-07
   -4.950000E+00    -1.900000E+00     1.009398E-06
   -4.950000E+00    -1.850000E+00     1.107819E-06
   -4.950000E+00    -1.800000E+00     1.212048E-06
   -4.950000E+00    -1.750000E+00     1.321850E-06
   -4.950000E+00    -1.700000E+00     1.436875E-06
   -4.950000E+00    -1.650000E+00     1.556651E-06
   -4.950000E+00    -1.600000E+00     1.680569E-06
   -4.950000E+00    -1.550000E+00     1.807875E-06
   -4.950000E+00    -1.500000E+00     1.937660E-06
   -4.950000E+00    -1.450000E+00     2.068857E-06
   -4.950000E+00    -1.400000E+00     2.200237E-06
   -4.950000E+00    -1.350000E+00     2.330411E-06
   -4.950000E+00    -1.300000E+00     2.457833E-06
   -4.950000E+00    -1.250000E+00     2.580808E-06
   -4.950000E+00    -1.200000E+00     2.697513E-06
   -4.950000E+00    -1.150000E+00     2.806007E-06
   -4.950000E+00    -1.100000E+00     2.904266E-06
   -4.950000E+00    -1.050000E+00     2.990206E-06
   -4.950000E+00    -1.000000E+00     3.061721E-06
   -4.950000E+00    -9.500000E-01     3.116724E-06
   -4.950000E+00    -9.000000E-01     3.153193E-06
   -4.950000E+00    -8.500000E-01     3.169214E-06
   -4.950000E+00    -8.000000E-01     3.163036E-06
   -4.950000E+00    -7.500000E-01     3.133116E-06
   -4.950000E+00    -7.000000E-01     3.078173E-06
   -4.950000E+00    -6.500000E-01     2.997232E-06
   -4.950000E+00    -6.000000E-01     2.889668E-06
   -4.950000E+00    -5.500000E-01     2.755242E-06
   -4.950000E+00    -5.000000E-01     2.594133E-06
   -4.950000E+00    -4.500000E-01     2.406953E-06
   -4.950000E+00    -4.000000E-01     2.194764E-06
   -4.950000E+00    -3.500000E-01     1.959072E-06
   -4.950000E+00    -3.000000E-01     1.701819E-06
   -4.950000E+00    -2.500000E-01     1.425354E-06
   -4.950000E+00    -2.000000E-01     1.132403E-06
   -4.950000E+00    -1.500000E-01     8.260171E-07
