# V0=-6.0, s=0.5 
#  x1  x2  denmat
#   
   -4.950000E+00    -4.950000E+00     1.041677E-10
   -4.950000E+00    -4.900000E+00     1.328489E-10
   -4.950000E+00    -4.850000E+00     1.689748E-10
   -4.950000E+00    -4.800000E+00     2.143591E-10
   -4.950000E+00    -4.750000E+00     2.712248E-10
   -4.950000E+00    -4.700000E+00     3.422888E-10
   -4.950000E+00    -4.650000E+00     4.308615E-10
   -4.950000E+00    -4.600000E+00     5.409641E-10
   -4.950000E+00    -4.550000E+00     6.774664E-10
   -4.950000E+00    -4.500000E+00     8.462479E-10
   -4.950000E+00    -4.450000E+00     1.054385E-09
   -4.950000E+00    -4.400000E+00     1.310369E-09
   -4.950000E+00    -4.350000E+00     1.624354E-09
   -4.950000E+00    -4.300000E+00     2.008452E-09
   -4.950000E+00    -4.250000E+00     2.477054E-09
   -4.950000E+00    -4.200000E+00     3.047213E-09
   -4.950000E+00    -4.150000E+00     3.739065E-09
   -4.950000E+00    -4.100000E+00     4.576318E-09
   -4.950000E+00    -4.050000E+00     5.586781E-09
   -4.950000E+00    -4.000000E+00     6.802980E-09
   -4.950000E+00    -3.950000E+00     8.262820E-09
   -4.950000E+00    -3.900000E+00     1.001033E-08
   -4.950000E+00    -3.850000E+00     1.209648E-08
   -4.950000E+00    -3.800000E+00     1.458008E-08
   -4.950000E+00    -3.750000E+00     1.752871E-08
   -4.950000E+00    -3.700000E+00     2.101981E-08
   -4.950000E+00    -3.650000E+00     2.514176E-08
   -4.950000E+00    -3.600000E+00     2.999507E-08
   -4.950000E+00    -3.550000E+00     3.569365E-08
   -4.950000E+00    -3.500000E+00     4.236603E-08
   -4.950000E+00    -3.450000E+00     5.015678E-08
   -4.950000E+00    -3.400000E+00     5.922782E-08
   -4.950000E+00    -3.350000E+00     6.975977E-08
   -4.950000E+00    -3.300000E+00     8.195332E-08
   -4.950000E+00    -3.250000E+00     9.603050E-08
   -4.950000E+00    -3.200000E+00     1.122359E-07
   -4.950000E+00    -3.150000E+00     1.308378E-07
   -4.950000E+00    -3.100000E+00     1.521290E-07
   -4.950000E+00    -3.050000E+00     1.764277E-07
   -4.950000E+00    -3.000000E+00     2.040777E-07
   -4.950000E+00    -2.950000E+00     2.354491E-07
   -4.950000E+00    -2.900000E+00     2.709374E-07
   -4.950000E+00    -2.850000E+00     3.109633E-07
   -4.950000E+00    -2.800000E+00     3.559715E-07
   -4.950000E+00    -2.750000E+00     4.064288E-07
   -4.950000E+00    -2.700000E+00     4.628219E-07
   -4.950000E+00    -2.650000E+00     5.256543E-07
   -4.950000E+00    -2.600000E+00     5.954420E-07
   -4.950000E+00    -2.550000E+00     6.727095E-07
   -4.950000E+00    -2.500000E+00     7.579834E-07
   -4.950000E+00    -2.450000E+00     8.517860E-07
   -4.950000E+00    -2.400000E+00     9.546278E-07
   -4.950000E+00    -2.350000E+00     1.066998E-06
   -4.950000E+00    -2.300000E+00     1.189356E-06
   -4.950000E+00    -2.250000E+00     1.322118E-06
   -4.950000E+00    -2.200000E+00     1.465646E-06
   -4.950000E+00    -2.150000E+00     1.620236E-06
   -4.950000E+00    -2.100000E+00     1.786101E-06
   -4.950000E+00    -2.050000E+00     1.963356E-06
   -4.950000E+00    -2.000000E+00     2.152005E-06
   -4.950000E+00    -1.950000E+00     2.351920E-06
   -4.950000E+00    -1.900000E+00     2.562826E-06
   -4.950000E+00    -1.850000E+00     2.784283E-06
   -4.950000E+00    -1.800000E+00     3.015669E-06
   -4.950000E+00    -1.750000E+00     3.256165E-06
   -4.950000E+00    -1.700000E+00     3.504738E-06
   -4.950000E+00    -1.650000E+00     3.760125E-06
   -4.950000E+00    -1.600000E+00     4.020827E-06
   -4.950000E+00    -1.550000E+00     4.285097E-06
   -4.950000E+00    -1.500000E+00     4.550933E-06
   -4.950000E+00    -1.450000E+00     4.816081E-06
   -4.950000E+00    -1.400000E+00     5.078037E-06
   -4.950000E+00    -1.350000E+00     5.334058E-06
   -4.950000E+00    -1.300000E+00     5.581175E-06
   -4.950000E+00    -1.250000E+00     5.816217E-06
   -4.950000E+00    -1.200000E+00     6.035845E-06
   -4.950000E+00    -1.150000E+00     6.236580E-06
   -4.950000E+00    -1.100000E+00     6.414859E-06
   -4.950000E+00    -1.050000E+00     6.567075E-06
   -4.950000E+00    -1.000000E+00     6.689646E-06
   -4.950000E+00    -9.500000E-01     6.779072E-06
   -4.950000E+00    -9.000000E-01     6.832008E-06
   -4.950000E+00    -8.500000E-01     6.845339E-06
   -4.950000E+00    -8.000000E-01     6.816250E-06
   -4.950000E+00    -7.500000E-01     6.742306E-06
   -4.950000E+00    -7.000000E-01     6.621522E-06
   -4.950000E+00    -6.500000E-01     6.452435E-06
   -4.950000E+00    -6.000000E-01     6.234164E-06
   -4.950000E+00    -5.500000E-01     5.966465E-06
   -4.950000E+00    -5.000000E-01     5.649775E-06
   -4.950000E+00    -4.500000E-01     5.285240E-06
   -4.950000E+00    -4.000000E-01     4.874729E-06
