# V0=13.0, s=0.5 
#  x1  x2  denmat
#   
   -4.950000E+00    -4.950000E+00     2.581501E-09
   -4.950000E+00    -4.900000E+00     3.256791E-09
   -4.950000E+00    -4.850000E+00     4.096762E-09
   -4.950000E+00    -4.800000E+00     5.138718E-09
   -4.950000E+00    -4.750000E+00     6.427661E-09
   -4.950000E+00    -4.700000E+00     8.017707E-09
   -4.950000E+00    -4.650000E+00     9.973712E-09
   -4.950000E+00    -4.600000E+00     1.237314E-08
   -4.950000E+00    -4.550000E+00     1.530822E-08
   -4.950000E+00    -4.500000E+00     1.888833E-08
   -4.950000E+00    -4.450000E+00     2.324281E-08
   -4.950000E+00    -4.400000E+00     2.852401E-08
   -4.950000E+00    -4.350000E+00     3.491078E-08
   -4.950000E+00    -4.300000E+00     4.261230E-08
   -4.950000E+00    -4.250000E+00     5.187235E-08
   -4.950000E+00    -4.200000E+00     6.297398E-08
   -4.950000E+00    -4.150000E+00     7.624461E-08
   -4.950000E+00    -4.100000E+00     9.206154E-08
   -4.950000E+00    -4.050000E+00     1.108578E-07
   -4.950000E+00    -4.000000E+00     1.331287E-07
   -4.950000E+00    -3.950000E+00     1.594379E-07
   -4.950000E+00    -3.900000E+00     1.904249E-07
   -4.950000E+00    -3.850000E+00     2.268119E-07
   -4.950000E+00    -3.800000E+00     2.694108E-07
   -4.950000E+00    -3.750000E+00     3.191307E-07
   -4.950000E+00    -3.700000E+00     3.769846E-07
   -4.950000E+00    -3.650000E+00     4.440962E-07
   -4.950000E+00    -3.600000E+00     5.217058E-07
   -4.950000E+00    -3.550000E+00     6.111758E-07
   -4.950000E+00    -3.500000E+00     7.139947E-07
   -4.950000E+00    -3.450000E+00     8.317802E-07
   -4.950000E+00    -3.400000E+00     9.662803E-07
   -4.950000E+00    -3.350000E+00     1.119372E-06
   -4.950000E+00    -3.300000E+00     1.293061E-06
   -4.950000E+00    -3.250000E+00     1.489470E-06
   -4.950000E+00    -3.200000E+00     1.710836E-06
   -4.950000E+00    -3.150000E+00     1.959495E-06
   -4.950000E+00    -3.100000E+00     2.237867E-06
   -4.950000E+00    -3.050000E+00     2.548434E-06
   -4.950000E+00    -3.000000E+00     2.893717E-06
   -4.950000E+00    -2.950000E+00     3.276247E-06
   -4.950000E+00    -2.900000E+00     3.698530E-06
   -4.950000E+00    -2.850000E+00     4.163010E-06
   -4.950000E+00    -2.800000E+00     4.672023E-06
   -4.950000E+00    -2.750000E+00     5.227750E-06
   -4.950000E+00    -2.700000E+00     5.832167E-06
   -4.950000E+00    -2.650000E+00     6.486984E-06
   -4.950000E+00    -2.600000E+00     7.193590E-06
   -4.950000E+00    -2.550000E+00     7.952988E-06
   -4.950000E+00    -2.500000E+00     8.765734E-06
   -4.950000E+00    -2.450000E+00     9.631869E-06
   -4.950000E+00    -2.400000E+00     1.055086E-05
   -4.950000E+00    -2.350000E+00     1.152154E-05
   -4.950000E+00    -2.300000E+00     1.254205E-05
   -4.950000E+00    -2.250000E+00     1.360978E-05
   -4.950000E+00    -2.200000E+00     1.472135E-05
   -4.950000E+00    -2.150000E+00     1.587253E-05
   -4.950000E+00    -2.100000E+00     1.705827E-05
   -4.950000E+00    -2.050000E+00     1.827266E-05
   -4.950000E+00    -2.000000E+00     1.950893E-05
   -4.950000E+00    -1.950000E+00     2.075951E-05
   -4.950000E+00    -1.900000E+00     2.201600E-05
   -4.950000E+00    -1.850000E+00     2.326929E-05
   -4.950000E+00    -1.800000E+00     2.450959E-05
   -4.950000E+00    -1.750000E+00     2.572657E-05
   -4.950000E+00    -1.700000E+00     2.690941E-05
   -4.950000E+00    -1.650000E+00     2.804699E-05
   -4.950000E+00    -1.600000E+00     2.912797E-05
   -4.950000E+00    -1.550000E+00     3.014100E-05
   -4.950000E+00    -1.500000E+00     3.107488E-05
   -4.950000E+00    -1.450000E+00     3.191868E-05
   -4.950000E+00    -1.400000E+00     3.266199E-05
   -4.950000E+00    -1.350000E+00     3.329505E-05
   -4.950000E+00    -1.300000E+00     3.380893E-05
   -4.950000E+00    -1.250000E+00     3.419570E-05
   -4.950000E+00    -1.200000E+00     3.444855E-05
   -4.950000E+00    -1.150000E+00     3.456196E-05
   -4.950000E+00    -1.100000E+00     3.453174E-05
   -4.950000E+00    -1.050000E+00     3.435520E-05
   -4.950000E+00    -1.000000E+00     3.403110E-05
   -4.950000E+00    -9.500000E-01     3.355973E-05
