2.000000000000000111e-01 1.006165922176512684e+00 2.164626048852671403e+00
4.000000000000000222e-01 -1.973511394692487819e+00 2.441640239089263531e+00
5.000000000000000000e-01 -2.425784585290622353e+00 2.605716674022964252e+00
6.000000000000000888e-01 -2.552263333601541895e+00 2.778770188038417910e+00
8.000000000000000444e-01 -2.449159954052385402e+00 3.137940725997693470e+00
1.000000000000000000e+00 -2.206236180395848123e+00 3.492529824774611047e+00
1.200000000000000178e+00 -1.941687250047666513e+00 3.818571055591803542e+00
1.400000000000000133e+00 -1.687425497062993829e+00 4.095240637872202605e+00
1.600000000000000089e+00 -1.452272424612129909e+00 4.306112907695474057e+00
1.800000000000000044e+00 -1.237721824796153669e+00 4.441890601269954608e+00
2.000000000000000000e+00 -1.042841786904964207e+00 4.503930333721953616e+00
2.200000000000000178e+00 -8.659625417971643646e-01 4.504650384030424171e+00
2.400000000000000355e+00 -7.052823496891309496e-01 4.462188634288338562e+00
2.600000000000000089e+00 -5.590829292812597995e-01 4.393557230268254621e+00
2.800000000000000266e+00 -4.257984801699820077e-01 4.311293643978324042e+00
3.000000000000000000e+00 -3.040291672417648750e-01 4.223474176957874526e+00
