# V0=-20.0, s=0.5 
#  x1  x2  denmat
#   
   -6.000000E+00    -6.000000E+00     0.000000E+00
   -6.000000E+00    -5.950000E+00     2.616340E-48
   -6.000000E+00    -5.900000E+00     1.183568E-47
   -6.000000E+00    -5.850000E+00     3.242034E-47
   -6.000000E+00    -5.800000E+00     7.486332E-47
   -6.000000E+00    -5.750000E+00     1.605098E-46
   -6.000000E+00    -5.700000E+00     3.321555E-46
   -6.000000E+00    -5.650000E+00     6.742367E-46
   -6.000000E+00    -5.600000E+00     1.352732E-45
   -6.000000E+00    -5.550000E+00     2.692750E-45
   -6.000000E+00    -5.500000E+00     5.328293E-45
   -6.000000E+00    -5.450000E+00     1.049102E-44
   -6.000000E+00    -5.400000E+00     2.056231E-44
   -6.000000E+00    -5.350000E+00     4.012863E-44
   -6.000000E+00    -5.300000E+00     7.798787E-44
   -6.000000E+00    -5.250000E+00     1.509463E-43
   -6.000000E+00    -5.200000E+00     2.909739E-43
   -6.000000E+00    -5.150000E+00     5.586461E-43
   -6.000000E+00    -5.100000E+00     1.068277E-42
   -6.000000E+00    -5.050000E+00     2.034725E-42
   -6.000000E+00    -5.000000E+00     3.860199E-42
   -6.000000E+00    -4.950000E+00     7.294622E-42
   -6.000000E+00    -4.900000E+00     1.373066E-41
   -6.000000E+00    -4.850000E+00     2.574439E-41
   -6.000000E+00    -4.800000E+00     4.808208E-41
   -6.000000E+00    -4.750000E+00     8.945403E-41
   -6.000000E+00    -4.700000E+00     1.657829E-40
   -6.000000E+00    -4.650000E+00     3.060618E-40
   -6.000000E+00    -4.600000E+00     5.628795E-40
   -6.000000E+00    -4.550000E+00     1.031254E-39
   -6.000000E+00    -4.500000E+00     1.882206E-39
   -6.000000E+00    -4.450000E+00     3.422372E-39
   -6.000000E+00    -4.400000E+00     6.199456E-39
   -6.000000E+00    -4.350000E+00     1.118804E-38
   -6.000000E+00    -4.300000E+00     2.011576E-38
   -6.000000E+00    -4.250000E+00     3.603371E-38
   -6.000000E+00    -4.200000E+00     6.431017E-38
   -6.000000E+00    -4.150000E+00     1.143555E-37
   -6.000000E+00    -4.100000E+00     2.026047E-37
   -6.000000E+00    -4.050000E+00     3.576564E-37
   -6.000000E+00    -4.000000E+00     6.290936E-37
   -6.000000E+00    -3.950000E+00     1.102570E-36
   -6.000000E+00    -3.900000E+00     1.925521E-36
   -6.000000E+00    -3.850000E+00     3.350818E-36
   -6.000000E+00    -3.800000E+00     5.810632E-36
   -6.000000E+00    -3.750000E+00     1.004097E-35
   -6.000000E+00    -3.700000E+00     1.729090E-35
   -6.000000E+00    -3.650000E+00     2.967287E-35
   -6.000000E+00    -3.600000E+00     5.074714E-35
   -6.000000E+00    -3.550000E+00     8.649368E-35
   -6.000000E+00    -3.500000E+00     1.469226E-34
   -6.000000E+00    -3.450000E+00     2.487341E-34
   -6.000000E+00    -3.400000E+00     4.196965E-34
   -6.000000E+00    -3.350000E+00     7.058301E-34
   -6.000000E+00    -3.300000E+00     1.183153E-33
   -6.000000E+00    -3.250000E+00     1.976831E-33
   -6.000000E+00    -3.200000E+00     3.292282E-33
   -6.000000E+00    -3.150000E+00     5.465565E-33
   -6.000000E+00    -3.100000E+00     9.044718E-33
   -6.000000E+00    -3.050000E+00     1.492065E-32
   -6.000000E+00    -3.000000E+00     2.453715E-32
   -6.000000E+00    -2.950000E+00     4.022660E-32
   -6.000000E+00    -2.900000E+00     6.574519E-32
   -6.000000E+00    -2.850000E+00     1.071230E-31
   -6.000000E+00    -2.800000E+00     1.740099E-31
   -6.000000E+00    -2.750000E+00     2.817985E-31
   -6.000000E+00    -2.700000E+00     4.549603E-31
   -6.000000E+00    -2.650000E+00     7.322672E-31
   -6.000000E+00    -2.600000E+00     1.174926E-30
   -6.000000E+00    -2.550000E+00     1.879191E-30
   -6.000000E+00    -2.500000E+00     2.995806E-30
   -6.000000E+00    -2.450000E+00     4.759783E-30
   -6.000000E+00    -2.400000E+00     7.535683E-30
   -6.000000E+00    -2.350000E+00     1.188585E-29
   -6.000000E+00    -2.300000E+00     1.867218E-29
   -6.000000E+00    -2.250000E+00     2.920616E-29
   -6.000000E+00    -2.200000E+00     4.546656E-29
   -6.000000E+00    -2.150000E+00     7.041011E-29
   -6.000000E+00    -2.100000E+00     1.084050E-28
   -6.000000E+00    -2.050000E+00     1.658202E-28
   -6.000000E+00    -2.000000E+00     2.517990E-28
   -6.000000E+00    -1.950000E+00     3.792322E-28
   -6.000000E+00    -1.900000E+00     5.659101E-28
   -6.000000E+00    -1.850000E+00     8.357717E-28
   -6.000000E+00    -1.800000E+00     1.220072E-27
   -6.000000E+00    -1.750000E+00     1.758156E-27
   -6.000000E+00    -1.700000E+00     2.497360E-27
   -6.000000E+00    -1.650000E+00     3.491452E-27
   -6.000000E+00    -1.600000E+00     4.796925E-27
   -6.000000E+00    -1.550000E+00     6.466662E-27
   -6.000000E+00    -1.500000E+00     8.540910E-27
   -6.000000E+00    -1.450000E+00     1.103638E-26
   -6.000000E+00    -1.400000E+00     1.393541E-26
   -6.000000E+00    -1.350000E+00     1.717841E-26
   -6.000000E+00    -1.300000E+00     2.066312E-26
   -6.000000E+00    -1.250000E+00     2.425380E-26
   -6.000000E+00    -1.200000E+00     2.780034E-26
   -6.000000E+00    -1.150000E+00     3.116300E-26
   -6.000000E+00    -1.100000E+00     3.423331E-26
   -6.000000E+00    -1.050000E+00     3.693937E-26
   -6.000000E+00    -1.000000E+00     3.922697E-26
   -6.000000E+00    -9.500000E-01     4.101927E-26
   -6.000000E+00    -9.000000E-01     4.217423E-26
   -6.000000E+00    -8.500000E-01     4.247367E-26
   -6.000000E+00    -8.000000E-01     4.167831E-26
   -6.000000E+00    -7.500000E-01     3.966076E-26
   -6.000000E+00    -7.000000E-01     3.658297E-26
   -6.000000E+00    -6.500000E-01     3.303505E-26
   -6.000000E+00    -6.000000E-01     3.002779E-26
   -6.000000E+00    -5.500000E-01     2.876332E-26
