# V0=20.0, s=0.5 
#  x1  x2  denmat
#   
   -6.000000E+00    -6.000000E+00     0.000000E+00
   -6.000000E+00    -5.950000E+00     2.378044E-16
   -6.000000E+00    -5.900000E+00     1.005247E-15
   -6.000000E+00    -5.850000E+00     2.472450E-15
   -6.000000E+00    -5.800000E+00     4.954552E-15
   -6.000000E+00    -5.750000E+00     8.967774E-15
   -6.000000E+00    -5.700000E+00     1.532033E-14
   -6.000000E+00    -5.650000E+00     2.525113E-14
   -6.000000E+00    -5.600000E+00     4.063576E-14
   -6.000000E+00    -5.550000E+00     6.428731E-14
   -6.000000E+00    -5.500000E+00     1.003913E-13
   -6.000000E+00    -5.450000E+00     1.551281E-13
   -6.000000E+00    -5.400000E+00     2.375556E-13
   -6.000000E+00    -5.350000E+00     3.608509E-13
   -6.000000E+00    -5.300000E+00     5.440394E-13
   -6.000000E+00    -5.250000E+00     8.143831E-13
   -6.000000E+00    -5.200000E+00     1.210647E-12
   -6.000000E+00    -5.150000E+00     1.787525E-12
   -6.000000E+00    -5.100000E+00     2.621577E-12
   -6.000000E+00    -5.050000E+00     3.819112E-12
   -6.000000E+00    -5.000000E+00     5.526543E-12
   -6.000000E+00    -4.950000E+00     7.943847E-12
   -6.000000E+00    -4.900000E+00     1.134184E-11
   -6.000000E+00    -4.850000E+00     1.608410E-11
   -6.000000E+00    -4.800000E+00     2.265444E-11
   -6.000000E+00    -4.750000E+00     3.169075E-11
   -6.000000E+00    -4.700000E+00     4.402632E-11
   -6.000000E+00    -4.650000E+00     6.073915E-11
   -6.000000E+00    -4.600000E+00     8.320995E-11
   -6.000000E+00    -4.550000E+00     1.131890E-10
   -6.000000E+00    -4.500000E+00     1.528711E-10
   -6.000000E+00    -4.450000E+00     2.049781E-10
   -6.000000E+00    -4.400000E+00     2.728449E-10
   -6.000000E+00    -4.350000E+00     3.605079E-10
   -6.000000E+00    -4.300000E+00     4.727870E-10
   -6.000000E+00    -4.250000E+00     6.153566E-10
   -6.000000E+00    -4.200000E+00     7.947951E-10
   -6.000000E+00    -4.150000E+00     1.018600E-09
   -6.000000E+00    -4.100000E+00     1.295157E-09
   -6.000000E+00    -4.050000E+00     1.633647E-09
   -6.000000E+00    -4.000000E+00     2.043878E-09
   -6.000000E+00    -3.950000E+00     2.536015E-09
   -6.000000E+00    -3.900000E+00     3.120214E-09
   -6.000000E+00    -3.850000E+00     3.806134E-09
   -6.000000E+00    -3.800000E+00     4.602327E-09
