# V0=0.0, s=0.5 
#  x1  x2  denmat
#   
   -6.000000E+00    -6.000000E+00     1.706307E-09
   -6.000000E+00    -5.950000E+00     2.202101E-09
   -6.000000E+00    -5.900000E+00     2.833701E-09
   -6.000000E+00    -5.850000E+00     3.635835E-09
   -6.000000E+00    -5.800000E+00     4.651403E-09
   -6.000000E+00    -5.750000E+00     5.933207E-09
   -6.000000E+00    -5.700000E+00     7.546002E-09
   -6.000000E+00    -5.650000E+00     9.568905E-09
   -6.000000E+00    -5.600000E+00     1.209821E-08
   -6.000000E+00    -5.550000E+00     1.525069E-08
   -6.000000E+00    -5.500000E+00     1.916739E-08
   -6.000000E+00    -5.450000E+00     2.401798E-08
   -6.000000E+00    -5.400000E+00     3.000582E-08
   -6.000000E+00    -5.350000E+00     3.737361E-08
   -6.000000E+00    -5.300000E+00     4.640984E-08
   -6.000000E+00    -5.250000E+00     5.745596E-08
   -6.000000E+00    -5.200000E+00     7.091443E-08
   -6.000000E+00    -5.150000E+00     8.725754E-08
   -6.000000E+00    -5.100000E+00     1.070370E-07
   -6.000000E+00    -5.050000E+00     1.308946E-07
   -6.000000E+00    -5.000000E+00     1.595731E-07
   -6.000000E+00    -4.950000E+00     1.939282E-07
   -6.000000E+00    -4.900000E+00     2.349410E-07
   -6.000000E+00    -4.850000E+00     2.837303E-07
   -6.000000E+00    -4.800000E+00     3.415656E-07
   -6.000000E+00    -4.750000E+00     4.098795E-07
   -6.000000E+00    -4.700000E+00     4.902793E-07
   -6.000000E+00    -4.650000E+00     5.845580E-07
   -6.000000E+00    -4.600000E+00     6.947031E-07
   -6.000000E+00    -4.550000E+00     8.229035E-07
   -6.000000E+00    -4.500000E+00     9.715537E-07
   -6.000000E+00    -4.450000E+00     1.143253E-06
   -6.000000E+00    -4.400000E+00     1.340802E-06
   -6.000000E+00    -4.350000E+00     1.567193E-06
   -6.000000E+00    -4.300000E+00     1.825590E-06
   -6.000000E+00    -4.250000E+00     2.119310E-06
   -6.000000E+00    -4.200000E+00     2.451786E-06
   -6.000000E+00    -4.150000E+00     2.826529E-06
   -6.000000E+00    -4.100000E+00     3.247073E-06
   -6.000000E+00    -4.050000E+00     3.716914E-06
   -6.000000E+00    -4.000000E+00     4.239436E-06
   -6.000000E+00    -3.950000E+00     4.817822E-06
   -6.000000E+00    -3.900000E+00     5.454960E-06
   -6.000000E+00    -3.850000E+00     6.153332E-06
   -6.000000E+00    -3.800000E+00     6.914893E-06
   -6.000000E+00    -3.750000E+00     7.740944E-06
   -6.000000E+00    -3.700000E+00     8.631991E-06
   -6.000000E+00    -3.650000E+00     9.587607E-06
   -6.000000E+00    -3.600000E+00     1.060628E-05
   -6.000000E+00    -3.550000E+00     1.168528E-05
   -6.000000E+00    -3.500000E+00     1.282051E-05
   -6.000000E+00    -3.450000E+00     1.400636E-05
   -6.000000E+00    -3.400000E+00     1.523563E-05
   -6.000000E+00    -3.350000E+00     1.649941E-05
   -6.000000E+00    -3.300000E+00     1.778701E-05
   -6.000000E+00    -3.250000E+00     1.908592E-05
   -6.000000E+00    -3.200000E+00     2.038183E-05
   -6.000000E+00    -3.150000E+00     2.165864E-05
   -6.000000E+00    -3.100000E+00     2.289860E-05
   -6.000000E+00    -3.050000E+00     2.408242E-05
   -6.000000E+00    -3.000000E+00     2.518948E-05
   -6.000000E+00    -2.950000E+00     2.619810E-05
   -6.000000E+00    -2.900000E+00     2.708586E-05
   -6.000000E+00    -2.850000E+00     2.783001E-05
   -6.000000E+00    -2.800000E+00     2.840788E-05
   -6.000000E+00    -2.750000E+00     2.879735E-05
   -6.000000E+00    -2.700000E+00     2.897747E-05
   -6.000000E+00    -2.650000E+00     2.892896E-05
   -6.000000E+00    -2.600000E+00     2.863482E-05
   -6.000000E+00    -2.550000E+00     2.808096E-05
   -6.000000E+00    -2.500000E+00     2.725678E-05
   -6.000000E+00    -2.450000E+00     2.615574E-05
   -6.000000E+00    -2.400000E+00     2.477590E-05
   -6.000000E+00    -2.350000E+00     2.312036E-05
   -6.000000E+00    -2.300000E+00     2.119769E-05
   -6.000000E+00    -2.250000E+00     1.902216E-05
   -6.000000E+00    -2.200000E+00     1.661391E-05
   -6.000000E+00    -2.150000E+00     1.399897E-05
   -6.000000E+00    -2.100000E+00     1.120912E-05
   -6.000000E+00    -2.050000E+00     8.281604E-06
