#     V0          s range       Energy (HF1) [ho]  Energy (HF2)      EKIN        EHO             EPOT
 -2.000000E+01   5.000000E-01  -1.891464E+00  -1.891464E+00   4.650909E+00   1.213324E-01  -1.357008E+01
  0.000000E+00   5.000000E-01   2.000000E+00   2.000000E+00   1.000001E+00   4.999997E-01   6.523934E-10
  2.000000E+01   5.000000E-01   2.764479E+00   2.764479E+00   8.885273E-01   7.453242E-01   7.706061E-01
